STATE_UT,DISTRICT,ALERT_CONFIRMED,alert_count
Madhya Pradesh,Shahdol,SUDDEN_DROP,25
Madhya Pradesh,Shajapur,CRITICAL_GROUNDWATER,13
Madhya Pradesh,Shajapur,DEPLETION_WARNING,2
Madhya Pradesh,Shajapur,RECOVERY_SIGNAL,10
Madhya Pradesh,Shajapur,SUDDEN_DROP,12
Madhya Pradesh,Sheopur,CRITICAL_GROUNDWATER,18
Madhya Pradesh,Sheopur,DEPLETION_WARNING,5
Madhya Pradesh,Sheopur,RECOVERY_SIGNAL,4
Madhya Pradesh,Sheopur,SUDDEN_DROP,18
Madhya Pradesh,Shivpuri,CRITICAL_GROUNDWATER,9
Madhya Pradesh,Shivpuri,DEPLETION_WARNING,5
Madhya Pradesh,Shivpuri,RECOVERY_SIGNAL,4
Madhya Pradesh,Shivpuri,SUDDEN_DROP,15
Madhya Pradesh,Sidhi,CRITICAL_GROUNDWATER,15
Madhya Pradesh,Sidhi,DEPLETION_WARNING,10
Madhya Pradesh,Sidhi,RECOVERY_SIGNAL,19
Madhya Pradesh,Sidhi,SUDDEN_DROP,18
Madhya Pradesh,Singrauli,CRITICAL_GROUNDWATER,9
Madhya Pradesh,Singrauli,DEPLETION_WARNING,3
Madhya Pradesh,Singrauli,RECOVERY_SIGNAL,10
Madhya Pradesh,Singrauli,SUDDEN_DROP,14
Madhya Pradesh,Tikamgarh,CRITICAL_GROUNDWATER,14
Madhya Pradesh,Tikamgarh,DEPLETION_WARNING,5
Madhya Pradesh,Tikamgarh,RECOVERY_SIGNAL,16
Madhya Pradesh,Tikamgarh,SUDDEN_DROP,24
Madhya Pradesh,Ujjain,CRITICAL_GROUNDWATER,11
Madhya Pradesh,Ujjain,DEPLETION_WARNING,6
Madhya Pradesh,Ujjain,RECOVERY_SIGNAL,12
Madhya Pradesh,Ujjain,SUDDEN_DROP,30
Madhya Pradesh,Umaria,CRITICAL_GROUNDWATER,6
Madhya Pradesh,Umaria,DEPLETION_WARNING,1
Madhya Pradesh,Umaria,RECOVERY_SIGNAL,6
Madhya Pradesh,Umaria,SUDDEN_DROP,13
Madhya Pradesh,Vidisha,CRITICAL_GROUNDWATER,8
Madhya Pradesh,Vidisha,DEPLETION_WARNING,2
Madhya Pradesh,Vidisha,RECOVERY_SIGNAL,1
Madhya Pradesh,Vidisha,SUDDEN_DROP,6
Maharashtra,Amravati,CRITICAL_GROUNDWATER,5
Maharashtra,Amravati,DEPLETION_WARNING,4
Maharashtra,Amravati,RECOVERY_SIGNAL,1
Maharashtra,Amravati,SUDDEN_DROP,4
Maharashtra,Beed,CRITICAL_GROUNDWATER,3
Maharashtra,Beed,DEPLETION_WARNING,1
Maharashtra,Beed,SUDDEN_DROP,6
Maharashtra,Chandrapur,SUDDEN_DROP,3
Maharashtra,Dhule,SUDDEN_DROP,2
Maharashtra,Gadchiroli,CRITICAL_GROUNDWATER,4
Maharashtra,Gadchiroli,DEPLETION_WARNING,4
Maharashtra,Gadchiroli,RECOVERY_SIGNAL,2
Maharashtra,Gadchiroli,SUDDEN_DROP,4
Maharashtra,Hingoli,SUDDEN_DROP,2
Maharashtra,Jalgaon,SUDDEN_DROP,2
Maharashtra,Nandurbar,SUDDEN_DROP,1
Maharashtra,Palghar,SUDDEN_DROP,2
Maharashtra,Ratnagiri,CRITICAL_GROUNDWATER,1
Maharashtra,Ratnagiri,RECOVERY_SIGNAL,1
Maharashtra,Ratnagiri,SUDDEN_DROP,1
Maharashtra,Sangli,SUDDEN_DROP,1
Maharashtra,Satara,CRITICAL_GROUNDWATER,3
Maharashtra,Satara,DEPLETION_WARNING,1
Maharashtra,Satara,RECOVERY_SIGNAL,1
Maharashtra,Satara,SUDDEN_DROP,6
Maharashtra,Thane,SUDDEN_DROP,3
Maharashtra,Wardha,CRITICAL_GROUNDWATER,1
Maharashtra,Wardha,DEPLETION_WARNING,1
Maharashtra,Wardha,SUDDEN_DROP,2
Maharashtra,Washim,SUDDEN_DROP,1
Meghalaya,East Garo Hills,CRITICAL_GROUNDWATER,13
Meghalaya,East Garo Hills,DEPLETION_WARNING,1
Meghalaya,East Garo Hills,RECOVERY_SIGNAL,3
Meghalaya,East Garo Hills,SUDDEN_DROP,4
Meghalaya,East Khasi Hills,CRITICAL_GROUNDWATER,1
Meghalaya,East Khasi Hills,DEPLETION_WARNING,1
Meghalaya,East Khasi Hills,RECOVERY_SIGNAL,2
Meghalaya,East Khasi Hills,SUDDEN_DROP,4
Meghalaya,Eastern West Khasi Hills,CRITICAL_GROUNDWATER,2
Meghalaya,North Garo Hills,CRITICAL_GROUNDWATER,3
Meghalaya,North Garo Hills,DEPLETION_WARNING,4
Meghalaya,North Garo Hills,RECOVERY_SIGNAL,2
Meghalaya,North Garo Hills,SUDDEN_DROP,1
Meghalaya,Ri Bhoi,CRITICAL_GROUNDWATER,3
Meghalaya,Ri Bhoi,DEPLETION_WARNING,6
Meghalaya,West Garo Hills,DEPLETION_WARNING,2
Meghalaya,West Jaintia Hills,CRITICAL_GROUNDWATER,1
Meghalaya,West Jaintia Hills,DEPLETION_WARNING,2
Nagaland,Dimapur,CRITICAL_GROUNDWATER,9
Nagaland,Dimapur,DEPLETION_WARNING,6
Nagaland,Dimapur,RECOVERY_SIGNAL,6
Nagaland,Dimapur,SUDDEN_DROP,9
Puducherry,Pondicherry,CRITICAL_GROUNDWATER,1
Puducherry,Pondicherry,DEPLETION_WARNING,1
Punjab,Amritsar,CRITICAL_GROUNDWATER,13
Punjab,Amritsar,DEPLETION_WARNING,6
Punjab,Amritsar,RECOVERY_SIGNAL,3
Punjab,Amritsar,SUDDEN_DROP,4
Punjab,Barnala,CRITICAL_GROUNDWATER,6
Punjab,Barnala,RECOVERY_SIGNAL,15
Punjab,Barnala,SUDDEN_DROP,1
Punjab,Bathinda,CRITICAL_GROUNDWATER,15
Punjab,Bathinda,DEPLETION_WARNING,9
Punjab,Bathinda,RECOVERY_SIGNAL,20
Punjab,Faridkot,CRITICAL_GROUNDWATER,21
Punjab,Faridkot,DEPLETION_WARNING,7
Punjab,Faridkot,RECOVERY_SIGNAL,8
Punjab,Faridkot,SUDDEN_DROP,1
Punjab,Fatehgarh Sahib,CRITICAL_GROUNDWATER,8
Punjab,Fatehgarh Sahib,DEPLETION_WARNING,10
Punjab,Fatehgarh Sahib,RECOVERY_SIGNAL,7
Punjab,Fatehgarh Sahib,SUDDEN_DROP,1
Punjab,Fazilka,CRITICAL_GROUNDWATER,7
Punjab,Fazilka,DEPLETION_WARNING,7
Punjab,Fazilka,RECOVERY_SIGNAL,4
Punjab,Fazilka,SUDDEN_DROP,3
Punjab,Ferozepur,CRITICAL_GROUNDWATER,12
Punjab,Ferozepur,DEPLETION_WARNING,3
Punjab,Ferozepur,RECOVERY_SIGNAL,2
Punjab,Ferozepur,SUDDEN_DROP,2
Punjab,Gurdaspur,CRITICAL_GROUNDWATER,10
Punjab,Gurdaspur,DEPLETION_WARNING,4
Punjab,Gurdaspur,RECOVERY_SIGNAL,1
Punjab,Gurdaspur,SUDDEN_DROP,3
Punjab,Hoshiarpur,CRITICAL_GROUNDWATER,25
Punjab,Hoshiarpur,DEPLETION_WARNING,9
Punjab,Hoshiarpur,RECOVERY_SIGNAL,9
Punjab,Hoshiarpur,SUDDEN_DROP,9
Punjab,Jalandhar,CRITICAL_GROUNDWATER,16
Punjab,Jalandhar,DEPLETION_WARNING,6
Punjab,Jalandhar,RECOVERY_SIGNAL,12
Punjab,Jalandhar,SUDDEN_DROP,1
Punjab,Kapurthala,CRITICAL_GROUNDWATER,7
Punjab,Kapurthala,DEPLETION_WARNING,6
Punjab,Kapurthala,RECOVERY_SIGNAL,5
Punjab,Kapurthala,SUDDEN_DROP,6
Punjab,Ludhiana,CRITICAL_GROUNDWATER,15
Punjab,Ludhiana,DEPLETION_WARNING,9
Punjab,Ludhiana,RECOVERY_SIGNAL,5
Punjab,Ludhiana,SUDDEN_DROP,1
Punjab,Malerkotla,CRITICAL_GROUNDWATER,2
Punjab,Malerkotla,DEPLETION_WARNING,1
Punjab,Malerkotla,RECOVERY_SIGNAL,3
Punjab,Mansa,CRITICAL_GROUNDWATER,8
Punjab,Mansa,DEPLETION_WARNING,3
Punjab,Mansa,RECOVERY_SIGNAL,8
Punjab,Mansa,SUDDEN_DROP,1
Punjab,Moga,CRITICAL_GROUNDWATER,8
Punjab,Moga,DEPLETION_WARNING,2
Punjab,Moga,RECOVERY_SIGNAL,14
Punjab,Pathankot,CRITICAL_GROUNDWATER,22
Punjab,Pathankot,DEPLETION_WARNING,8
Punjab,Pathankot,RECOVERY_SIGNAL,10
Punjab,Pathankot,SUDDEN_DROP,4
Punjab,Patiala,CRITICAL_GROUNDWATER,22
Punjab,Patiala,DEPLETION_WARNING,6
Punjab,Patiala,RECOVERY_SIGNAL,9
Punjab,Patiala,SUDDEN_DROP,4
Punjab,Rupnagar,CRITICAL_GROUNDWATER,12
Punjab,Rupnagar,DEPLETION_WARNING,9
Punjab,Rupnagar,RECOVERY_SIGNAL,4
Punjab,Rupnagar,SUDDEN_DROP,4
Punjab,S.A.S Nagar,CRITICAL_GROUNDWATER,5
Punjab,S.A.S Nagar,DEPLETION_WARNING,6
Punjab,S.A.S Nagar,RECOVERY_SIGNAL,1
Punjab,S.A.S Nagar,SUDDEN_DROP,3
Punjab,Sangrur,CRITICAL_GROUNDWATER,6
Punjab,Sangrur,DEPLETION_WARNING,1
Punjab,Sangrur,RECOVERY_SIGNAL,12
Punjab,SangrurSangrur,RECOVERY_SIGNAL,1
Punjab,SangrurSunam,RECOVERY_SIGNAL,1
Punjab,Shahid Bhagat Singh Nagar Aur,CRITICAL_GROUNDWATER,6
Punjab,Shahid Bhagat Singh Nagar Aur,RECOVERY_SIGNAL,3
Punjab,Shahid Bhagat Singh Nagar Aur,SUDDEN_DROP,10
Punjab,Shahid Bhagat Singh Nagar Nawanshahr,CRITICAL_GROUNDWATER,7
Punjab,Shahid Bhagat Singh Nagar Nawanshahr,DEPLETION_WARNING,1
Punjab,Sri Muktsar Sahib,CRITICAL_GROUNDWATER,10
Punjab,Sri Muktsar Sahib,DEPLETION_WARNING,7
Punjab,Sri Muktsar Sahib,RECOVERY_SIGNAL,2
Punjab,Sri Muktsar Sahib,SUDDEN_DROP,2
Punjab,Tarn Taran,CRITICAL_GROUNDWATER,6
Punjab,Tarn Taran,DEPLETION_WARNING,2
Punjab,Tarn Taran,RECOVERY_SIGNAL,7
Punjab,Tarn Taran,SUDDEN_DROP,1
Rajasthan,Ajmer,CRITICAL_GROUNDWATER,9
Rajasthan,Ajmer,DEPLETION_WARNING,5
Rajasthan,Ajmer,RECOVERY_SIGNAL,11
Rajasthan,Ajmer,SUDDEN_DROP,20
Rajasthan,Alwar,CRITICAL_GROUNDWATER,7
Rajasthan,Alwar,DEPLETION_WARNING,2
Rajasthan,Alwar,RECOVERY_SIGNAL,17
Rajasthan,Alwar,SUDDEN_DROP,7
Rajasthan,Anupgarh,CRITICAL_GROUNDWATER,5
Rajasthan,Anupgarh,DEPLETION_WARNING,1
Rajasthan,Anupgarh,RECOVERY_SIGNAL,3
Rajasthan,Anupgarh,SUDDEN_DROP,2
Rajasthan,Balotra,CRITICAL_GROUNDWATER,1
Rajasthan,Balotra,DEPLETION_WARNING,3
Rajasthan,Balotra,RECOVERY_SIGNAL,6
Rajasthan,Balotra,SUDDEN_DROP,4
Rajasthan,Banswara,CRITICAL_GROUNDWATER,22
Rajasthan,Banswara,DEPLETION_WARNING,13
Rajasthan,Banswara,RECOVERY_SIGNAL,19
Rajasthan,Banswara,SUDDEN_DROP,24
Rajasthan,Baran,CRITICAL_GROUNDWATER,15
Rajasthan,Baran,DEPLETION_WARNING,4
Rajasthan,Baran,RECOVERY_SIGNAL,5
Rajasthan,Baran,SUDDEN_DROP,15
Rajasthan,Barmer,CRITICAL_GROUNDWATER,32
Rajasthan,Barmer,DEPLETION_WARNING,9
Rajasthan,Barmer,RECOVERY_SIGNAL,18
Rajasthan,Barmer,SUDDEN_DROP,29
Rajasthan,Beawar,CRITICAL_GROUNDWATER,6
Rajasthan,Beawar,DEPLETION_WARNING,10
Rajasthan,Beawar,RECOVERY_SIGNAL,16
Rajasthan,Beawar,SUDDEN_DROP,27
Rajasthan,Bharatpur,CRITICAL_GROUNDWATER,11
Rajasthan,Bharatpur,DEPLETION_WARNING,4
Rajasthan,Bharatpur,RECOVERY_SIGNAL,21
Rajasthan,Bharatpur,SUDDEN_DROP,10
Rajasthan,Bhilwara,CRITICAL_GROUNDWATER,15
Rajasthan,Bhilwara,DEPLETION_WARNING,4
Rajasthan,Bhilwara,RECOVERY_SIGNAL,22
Rajasthan,Bhilwara,SUDDEN_DROP,29
Rajasthan,Bikaner,CRITICAL_GROUNDWATER,32
Rajasthan,Bikaner,DEPLETION_WARNING,14
Rajasthan,Bikaner,RECOVERY_SIGNAL,13
Rajasthan,Bikaner,SUDDEN_DROP,22
Rajasthan,Bundi,CRITICAL_GROUNDWATER,4
Rajasthan,Bundi,DEPLETION_WARNING,3
Rajasthan,Bundi,RECOVERY_SIGNAL,10
Rajasthan,Bundi,SUDDEN_DROP,8
Rajasthan,Chittorgarh,CRITICAL_GROUNDWATER,18
Rajasthan,Chittorgarh,DEPLETION_WARNING,4
Rajasthan,Chittorgarh,RECOVERY_SIGNAL,9
Rajasthan,Chittorgarh,SUDDEN_DROP,21
Rajasthan,Churu,CRITICAL_GROUNDWATER,11
Rajasthan,Churu,DEPLETION_WARNING,4
Rajasthan,Churu,RECOVERY_SIGNAL,9
Rajasthan,Churu,SUDDEN_DROP,14
Rajasthan,Dausa,CRITICAL_GROUNDWATER,11
Rajasthan,Dausa,DEPLETION_WARNING,4
Rajasthan,Dausa,RECOVERY_SIGNAL,16
Rajasthan,Dausa,SUDDEN_DROP,14
Rajasthan,Deeg,CRITICAL_GROUNDWATER,4
Rajasthan,Deeg,DEPLETION_WARNING,3
Rajasthan,Deeg,RECOVERY_SIGNAL,15
Rajasthan,Deeg,SUDDEN_DROP,8
Rajasthan,Dholpur,CRITICAL_GROUNDWATER,16
Rajasthan,Dholpur,DEPLETION_WARNING,7
Rajasthan,Dholpur,RECOVERY_SIGNAL,16
Rajasthan,Dholpur,SUDDEN_DROP,17
Rajasthan,Didwana-Kuchaman,CRITICAL_GROUNDWATER,7
Rajasthan,Didwana-Kuchaman,DEPLETION_WARNING,8
Rajasthan,Didwana-Kuchaman,RECOVERY_SIGNAL,10
Rajasthan,Didwana-Kuchaman,SUDDEN_DROP,11
Rajasthan,Dudu,CRITICAL_GROUNDWATER,18
Rajasthan,Dudu,DEPLETION_WARNING,6
Rajasthan,Dudu,RECOVERY_SIGNAL,19
Rajasthan,Dudu,SUDDEN_DROP,33
Rajasthan,Dungarpur,CRITICAL_GROUNDWATER,9
Rajasthan,Dungarpur,DEPLETION_WARNING,4
Rajasthan,Dungarpur,RECOVERY_SIGNAL,22
Rajasthan,Dungarpur,SUDDEN_DROP,15
Rajasthan,Ganganagar,CRITICAL_GROUNDWATER,16
Rajasthan,Ganganagar,DEPLETION_WARNING,11
Rajasthan,Ganganagar,RECOVERY_SIGNAL,4
Rajasthan,Ganganagar,SUDDEN_DROP,6
Rajasthan,Gangapurcity,CRITICAL_GROUNDWATER,6
Rajasthan,Gangapurcity,DEPLETION_WARNING,4
Rajasthan,Gangapurcity,RECOVERY_SIGNAL,6
Rajasthan,Gangapurcity,SUDDEN_DROP,7
Rajasthan,Hanumangarh,CRITICAL_GROUNDWATER,13
Rajasthan,Hanumangarh,DEPLETION_WARNING,9
Rajasthan,Hanumangarh,RECOVERY_SIGNAL,33
Rajasthan,Hanumangarh,SUDDEN_DROP,6
Rajasthan,Jaipur,CRITICAL_GROUNDWATER,1
Rajasthan,Jaipur,DEPLETION_WARNING,2
Rajasthan,Jaipur,RECOVERY_SIGNAL,2
Rajasthan,Jaipur,SUDDEN_DROP,5
Rajasthan,Jaipur (Gramin),CRITICAL_GROUNDWATER,7
Rajasthan,Jaipur (Gramin),DEPLETION_WARNING,1
Rajasthan,Jaipur (Gramin),RECOVERY_SIGNAL,11
Rajasthan,Jaipur (Gramin),SUDDEN_DROP,8
Rajasthan,Jaisalmer,CRITICAL_GROUNDWATER,34
Rajasthan,Jaisalmer,DEPLETION_WARNING,30
Rajasthan,Jaisalmer,RECOVERY_SIGNAL,21
Rajasthan,Jaisalmer,SUDDEN_DROP,25
Rajasthan,Jalore,DEPLETION_WARNING,1
Rajasthan,Jalore,RECOVERY_SIGNAL,6
Rajasthan,Jalore,SUDDEN_DROP,5
Rajasthan,Jhalawar,CRITICAL_GROUNDWATER,23
Rajasthan,Jhalawar,DEPLETION_WARNING,10
Rajasthan,Jhalawar,RECOVERY_SIGNAL,28
Rajasthan,Jhalawar,SUDDEN_DROP,33
Rajasthan,Jhunjhunu,RECOVERY_SIGNAL,2
Rajasthan,Jodhpur,CRITICAL_GROUNDWATER,2
Rajasthan,Jodhpur,DEPLETION_WARNING,4
Rajasthan,Jodhpur,RECOVERY_SIGNAL,5
Rajasthan,Jodhpur,SUDDEN_DROP,3
Rajasthan,Jodhpur (Gramin),CRITICAL_GROUNDWATER,13
Rajasthan,Jodhpur (Gramin),DEPLETION_WARNING,13
Rajasthan,Jodhpur (Gramin),RECOVERY_SIGNAL,21
Rajasthan,Jodhpur (Gramin),SUDDEN_DROP,24
Rajasthan,Karauli,CRITICAL_GROUNDWATER,14
Rajasthan,Karauli,DEPLETION_WARNING,8
Rajasthan,Karauli,RECOVERY_SIGNAL,19
Rajasthan,Karauli,SUDDEN_DROP,16
Rajasthan,Kekri,CRITICAL_GROUNDWATER,3
Rajasthan,Kekri,DEPLETION_WARNING,2
Rajasthan,Kekri,RECOVERY_SIGNAL,13
Rajasthan,Kekri,SUDDEN_DROP,12
Rajasthan,Khairthal-Tijara,CRITICAL_GROUNDWATER,1
Rajasthan,Khairthal-Tijara,DEPLETION_WARNING,1
Rajasthan,Khairthal-Tijara,RECOVERY_SIGNAL,13
Rajasthan,Khairthal-Tijara,SUDDEN_DROP,3
Rajasthan,Kota,CRITICAL_GROUNDWATER,11
Rajasthan,Kota,DEPLETION_WARNING,8
Rajasthan,Kota,RECOVERY_SIGNAL,11
Rajasthan,Kota,SUDDEN_DROP,11
Rajasthan,Kotputli-Behror,CRITICAL_GROUNDWATER,2
Rajasthan,Kotputli-Behror,DEPLETION_WARNING,3
Rajasthan,Kotputli-Behror,RECOVERY_SIGNAL,11
Rajasthan,Kotputli-Behror,SUDDEN_DROP,3
Rajasthan,Nagaur,CRITICAL_GROUNDWATER,2
Rajasthan,Nagaur,DEPLETION_WARNING,2
Rajasthan,Nagaur,SUDDEN_DROP,1
Rajasthan,Neem Ka Thana,CRITICAL_GROUNDWATER,1
Rajasthan,Neem Ka Thana,DEPLETION_WARNING,1
Rajasthan,Neem Ka Thana,RECOVERY_SIGNAL,1
Rajasthan,Neem Ka Thana,SUDDEN_DROP,2
Rajasthan,Pali,CRITICAL_GROUNDWATER,1
Rajasthan,Pali,DEPLETION_WARNING,2
Rajasthan,Pali,RECOVERY_SIGNAL,5
Rajasthan,Pali,SUDDEN_DROP,14
Rajasthan,Phalodi,CRITICAL_GROUNDWATER,1
Rajasthan,Phalodi,RECOVERY_SIGNAL,1
Rajasthan,Pratapgarh,CRITICAL_GROUNDWATER,14
Rajasthan,Pratapgarh,DEPLETION_WARNING,10
Rajasthan,Pratapgarh,RECOVERY_SIGNAL,13
Rajasthan,Pratapgarh,SUDDEN_DROP,21
Rajasthan,Rajsamand,CRITICAL_GROUNDWATER,20
Rajasthan,Rajsamand,DEPLETION_WARNING,9
Rajasthan,Rajsamand,RECOVERY_SIGNAL,25
Rajasthan,Rajsamand,SUDDEN_DROP,40
Rajasthan,Salumbar,CRITICAL_GROUNDWATER,3
Rajasthan,Salumbar,DEPLETION_WARNING,4
Rajasthan,Salumbar,RECOVERY_SIGNAL,15
Rajasthan,Salumbar,SUDDEN_DROP,14
Rajasthan,Sanchore,CRITICAL_GROUNDWATER,3
Rajasthan,Sanchore,DEPLETION_WARNING,2
Rajasthan,Sanchore,RECOVERY_SIGNAL,6
Rajasthan,Sanchore,SUDDEN_DROP,5
Rajasthan,Sawai Madhopur,CRITICAL_GROUNDWATER,7
Rajasthan,Sawai Madhopur,DEPLETION_WARNING,10
Rajasthan,Sawai Madhopur,RECOVERY_SIGNAL,17
Rajasthan,Sawai Madhopur,SUDDEN_DROP,20
Rajasthan,Shahpura,CRITICAL_GROUNDWATER,7
Rajasthan,Shahpura,DEPLETION_WARNING,3
Rajasthan,Shahpura,RECOVERY_SIGNAL,8
Rajasthan,Shahpura,SUDDEN_DROP,12
Rajasthan,Sikar,CRITICAL_GROUNDWATER,11
Rajasthan,Sikar,DEPLETION_WARNING,1
Rajasthan,Sikar,RECOVERY_SIGNAL,7
Rajasthan,Sikar,SUDDEN_DROP,6
Rajasthan,Sirohi,CRITICAL_GROUNDWATER,7
Rajasthan,Sirohi,DEPLETION_WARNING,9
Rajasthan,Sirohi,RECOVERY_SIGNAL,8
Rajasthan,Sirohi,SUDDEN_DROP,24
Rajasthan,Tonk,CRITICAL_GROUNDWATER,7
Rajasthan,Tonk,DEPLETION_WARNING,5
Rajasthan,Tonk,RECOVERY_SIGNAL,17
Rajasthan,Tonk,SUDDEN_DROP,12
Rajasthan,Udaipur,CRITICAL_GROUNDWATER,11
Rajasthan,Udaipur,DEPLETION_WARNING,9
Rajasthan,Udaipur,RECOVERY_SIGNAL,27
Rajasthan,Udaipur,SUDDEN_DROP,34
Tamil Nadu,Ariyalur,CRITICAL_GROUNDWATER,1
Tamil Nadu,Ariyalur,RECOVERY_SIGNAL,2
Tamil Nadu,Chengalpattu,CRITICAL_GROUNDWATER,5
Tamil Nadu,Chengalpattu,DEPLETION_WARNING,2
Tamil Nadu,Chengalpattu,RECOVERY_SIGNAL,1
Tamil Nadu,Chennai,CRITICAL_GROUNDWATER,4
Tamil Nadu,Chennai,DEPLETION_WARNING,1
Tamil Nadu,Chennai,RECOVERY_SIGNAL,1
Tamil Nadu,Chennai,SUDDEN_DROP,5
Tamil Nadu,Coimbatore,CRITICAL_GROUNDWATER,2
Tamil Nadu,Coimbatore,DEPLETION_WARNING,1
Tamil Nadu,Coimbatore,RECOVERY_SIGNAL,2
Tamil Nadu,Coimbatore,SUDDEN_DROP,7
Tamil Nadu,Cuddalore,CRITICAL_GROUNDWATER,2
Tamil Nadu,Cuddalore,DEPLETION_WARNING,3
Tamil Nadu,Dharmapuri,CRITICAL_GROUNDWATER,5
Tamil Nadu,Dharmapuri,SUDDEN_DROP,9
Tamil Nadu,Dindigul,CRITICAL_GROUNDWATER,2
Tamil Nadu,Dindigul,DEPLETION_WARNING,1
Tamil Nadu,Dindigul,SUDDEN_DROP,2
Tamil Nadu,Erode,RECOVERY_SIGNAL,3
Tamil Nadu,Erode,SUDDEN_DROP,6
Tamil Nadu,Karur,SUDDEN_DROP,3
Tamil Nadu,Krishnagiri,SUDDEN_DROP,1
Tamil Nadu,Madurai,CRITICAL_GROUNDWATER,2
Tamil Nadu,Madurai,DEPLETION_WARNING,1
Tamil Nadu,Madurai,SUDDEN_DROP,3
Tamil Nadu,Nagapattinam,CRITICAL_GROUNDWATER,1
Tamil Nadu,Namakkal,SUDDEN_DROP,3
Tamil Nadu,Perambalur,CRITICAL_GROUNDWATER,1
Tamil Nadu,Perambalur,SUDDEN_DROP,4
Tamil Nadu,Pudukkottai,CRITICAL_GROUNDWATER,2
Tamil Nadu,Pudukkottai,RECOVERY_SIGNAL,3
Tamil Nadu,Pudukkottai,SUDDEN_DROP,1
Tamil Nadu,Ramanathapuram,DEPLETION_WARNING,3
Tamil Nadu,Ramanathapuram,SUDDEN_DROP,4
Tamil Nadu,Salem,RECOVERY_SIGNAL,1
Tamil Nadu,Salem,SUDDEN_DROP,1
Tamil Nadu,Theni,CRITICAL_GROUNDWATER,4
Tamil Nadu,Theni,DEPLETION_WARNING,1
Tamil Nadu,Theni,RECOVERY_SIGNAL,1
Tamil Nadu,Theni,SUDDEN_DROP,5
Tamil Nadu,Thiruvallur,CRITICAL_GROUNDWATER,5
Tamil Nadu,Thiruvallur,DEPLETION_WARNING,1
Tamil Nadu,Thiruvallur,SUDDEN_DROP,1
Tamil Nadu,Thiruvarur,CRITICAL_GROUNDWATER,1
Tamil Nadu,Thiruvarur,DEPLETION_WARNING,1
Tamil Nadu,Thoothukkudi,CRITICAL_GROUNDWATER,2
Tamil Nadu,Thoothukkudi,SUDDEN_DROP,1
Tamil Nadu,Tiruchirappalli,CRITICAL_GROUNDWATER,2
Tamil Nadu,Tiruchirappalli,RECOVERY_SIGNAL,4
Tamil Nadu,Tiruchirappalli,SUDDEN_DROP,6
Tamil Nadu,Tiruppur,CRITICAL_GROUNDWATER,3
Tamil Nadu,Tiruppur,SUDDEN_DROP,7
Tamil Nadu,Tiruvannamalai,CRITICAL_GROUNDWATER,4
Tamil Nadu,Tiruvannamalai,RECOVERY_SIGNAL,1
Tamil Nadu,Tiruvannamalai,SUDDEN_DROP,3
Tamil Nadu,Vellore,CRITICAL_GROUNDWATER,1
Tamil Nadu,Vellore,SUDDEN_DROP,4
Tamil Nadu,Viluppuram,SUDDEN_DROP,1
Tamil Nadu,Virudhunagar,SUDDEN_DROP,3
Telangana,Adilabad,DEPLETION_WARNING,1
Telangana,Bhadradri Kothagudem,CRITICAL_GROUNDWATER,7
Telangana,Bhadradri Kothagudem,DEPLETION_WARNING,4
Telangana,Bhadradri Kothagudem,SUDDEN_DROP,1
Telangana,Hanumakonda,CRITICAL_GROUNDWATER,5
Telangana,Hanumakonda,DEPLETION_WARNING,1
Telangana,Hanumakonda,RECOVERY_SIGNAL,5
Telangana,Hanumakonda,SUDDEN_DROP,4
Telangana,Jagitial,CRITICAL_GROUNDWATER,3
Telangana,Jagitial,DEPLETION_WARNING,2
Telangana,Jagitial,RECOVERY_SIGNAL,4
Telangana,Jagitial,SUDDEN_DROP,6
Telangana,Jangaon,CRITICAL_GROUNDWATER,2
Telangana,Jangaon,DEPLETION_WARNING,3
Telangana,Jangaon,RECOVERY_SIGNAL,9
Telangana,Jangaon,SUDDEN_DROP,14
Telangana,Jayashankar Bhupalapally,CRITICAL_GROUNDWATER,4
Telangana,Jayashankar Bhupalapally,DEPLETION_WARNING,1
Telangana,Jayashankar Bhupalapally,RECOVERY_SIGNAL,2
Telangana,Jayashankar Bhupalapally,SUDDEN_DROP,5
Telangana,Jogulamba Gadwal,CRITICAL_GROUNDWATER,5
Telangana,Jogulamba Gadwal,DEPLETION_WARNING,3
Telangana,Jogulamba Gadwal,RECOVERY_SIGNAL,1
Telangana,Jogulamba Gadwal,SUDDEN_DROP,3
Telangana,Kamareddy,CRITICAL_GROUNDWATER,5
Telangana,Kamareddy,DEPLETION_WARNING,4
Telangana,Kamareddy,RECOVERY_SIGNAL,4
Telangana,Kamareddy,SUDDEN_DROP,8
Telangana,Karimnagar,DEPLETION_WARNING,1
Telangana,Karimnagar,RECOVERY_SIGNAL,8
Telangana,Karimnagar,SUDDEN_DROP,8
Telangana,Khammam,CRITICAL_GROUNDWATER,2
Telangana,Khammam,DEPLETION_WARNING,2
Telangana,Khammam,RECOVERY_SIGNAL,2
Telangana,Khammam,SUDDEN_DROP,3
Telangana,Kumuram Bheem Asifabad Sirpur (T),DEPLETION_WARNING,1
Telangana,Kumuram Bheem Asifabad Sirpur (T),RECOVERY_SIGNAL,1
Telangana,Mahabubabad,DEPLETION_WARNING,3
Telangana,Mahabubabad,RECOVERY_SIGNAL,5
Telangana,Mahabubabad,SUDDEN_DROP,3
Telangana,Mahabubnagar,CRITICAL_GROUNDWATER,1
