station_id,STATE_UT,DISTRICT,GAVI,GAVI_forecast_1y,GAVI_forecast_3y,FUTURE_ALERT_1y,FUTURE_ALERT_3y
Kerala_11.8561_76.1158,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.8631_75.4083,Kerala,Kannur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_26.9083_80.9431,Uttar Pradesh,Lucknow,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.8089_75.5493,Kerala,Kannur,28.000000000000004,24.00000000000002,16.000000000000014,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_24.8097_92.8917,Assam,Cachar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.8334_75.8559,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.8403_75.9551,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.835_76.1569,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.4444_76.9438,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.8033_76.0303,Kerala,Wayanad,16.666666666666686,4.761904761904767,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.8032_76.0299,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.8079_75.9243,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.8168_76.1635,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_26.8_82.7333,Uttar Pradesh,Basti,19.99999999999997,11.666666666666625,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_26.8944_80.9611,Uttar Pradesh,Lucknow,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_26.9292_81.1722,Uttar Pradesh,Bara Banki,7.692307692307665,7.692307692307665,7.692307692307665,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.4834_77.0722,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.5157_76.8962,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.5528_76.8542,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_14.7334_80.0968,Andhra Pradesh,Sri Potti Sriramulu Nellore,13.636363636363635,11.111111111111116,6.060606060606077,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.799_75.5625,Kerala,Kannur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.5642_76.9856,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.5642_76.895,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.5686_77.0149,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.6194_76.9389,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.7646_76.1981,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.0306_79.1931,Uttar Pradesh,Mainpuri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.03_78.2958,Uttar Pradesh,Agra,4.761904761904501,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_24.8714_92.5964,Assam,Hailakandi,24.675324675324674,24.350649350649345,23.70129870129869,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.0333_78.6167,Uttar Pradesh,Firozabad,5.000000000000016,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.7547_76.0268,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.611_76.8069,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.6102_76.8251,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.6308_76.9569,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.7349_76.0734,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_24.9681_92.5753,Assam,Cachar,6.060606060606066,4.040404040404056,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_24.9403_92.7269,Assam,Cachar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.7442_75.8795,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.825_84.2139,Uttar Pradesh,Ballia,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.6722_76.7572,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.6728_76.767,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.6892_76.7639,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.7654_76.8734,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.801_76.6672,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_24.9722_92.5833,Assam,Cachar,36.73469387755103,30.35714285714286,17.602040816326525,STABLE,FUTURE_CRITICAL
Uttar Pradesh_27.1003_79.7775,Uttar Pradesh,Kannauj,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.6604_76.1626,Kerala,Wayanad,22.807017543859665,14.230019493177403,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.677_76.373,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.6791_76.0234,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.7542_83.4708,Uttar Pradesh,Ghazipur,42.10526315789475,33.33333333333335,15.789473684210565,STABLE,FUTURE_CRITICAL
Uttar Pradesh_25.7722_80.9028,Uttar Pradesh,Fatehpur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.1529_78.7031,Uttar Pradesh,Firozabad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.6365_76.0142,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.6357_76.2769,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.6418_76.1106,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.6626_76.1905,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.75_84.1667,Uttar Pradesh,Ballia,17.647058823529427,20.588235294117673,26.470588235294123,FUTURE_CRITICAL,STABLE
Arunachal Pradesh_27.13_93.7336,Arunachal Pradesh,Papum Pare,33.333333333333336,25.00000000000001,8.333333333333337,STABLE,FUTURE_CRITICAL
Kerala_8.8233_76.94,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.8222_76.8199,Kerala,Thiruvananthapuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.8294_76.8672,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.6071_76.0835,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.645_78.8494,Uttar Pradesh,Jhansi,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.8419_76.8792,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.8508_76.6983,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.8661_76.8714,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.5755_76.0956,Kerala,Wayanad,3.4482758620689835,1.1494252873563537,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.5386_75.8968,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.5361_76.2439,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_25.8619_92.7683,Assam,West Karbi Anglong,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.5451_76.1799,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.1_78.5833,Uttar Pradesh,Firozabad,28.125000000000057,16.145833333333414,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.5833_79.025,Uttar Pradesh,Jhansi,5.714285714285716,4.000000000000014,0.5714285714285894,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.8918_76.9532,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_15.5579_79.107,Andhra Pradesh,Prakasam,37.500000000000014,31.25,18.75,STABLE,FUTURE_CRITICAL
Kerala_11.5023_75.7734,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.5352_76.0289,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.5354_76.0293,Kerala,Wayanad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.2283_82.9833,Uttar Pradesh,Siddharthnagar,50.00000000000002,40.00000000000002,20.000000000000064,STABLE,FUTURE_CRITICAL
Kerala_8.9153_76.8664,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.9136_76.9078,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.9169_76.9183,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.9344_76.955,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.4466_75.7395,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.4491_75.9608,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.9278_76.6917,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.4833_80.3208,Uttar Pradesh,Banda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.4431_75.8808,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.4312_76.0067,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.4455_75.7376,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.4441_75.9554,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.3544_82.3561,Uttar Pradesh,Balrampur,27.77777777777778,16.66666666666665,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Arunachal Pradesh_27.1031_93.6947,Arunachal Pradesh,Papum Pare,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Arunachal Pradesh_27.07_93.6,Arunachal Pradesh,Papum Pare,11.99999999999999,11.99999999999999,11.99999999999999,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.9403_77.0447,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.4542_78.5667,Uttar Pradesh,Jhansi,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.3629_75.8613,Kerala,Kozhikode,18.518518518518512,19.90740740740743,22.685185185185208,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.3602_76.0078,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.3767_80.9047,Uttar Pradesh,Sitapur,21.42857142857144,14.28571428571429,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.3118_75.7583,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.3989_79.9958,Uttar Pradesh,Hardoi,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.4694_83.8361,Uttar Pradesh,Ghazipur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.97_77.0472,Kerala,Kollam,18.181818181818123,7.5757575757574696,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_8.9797_76.5361,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.45_83.66,Uttar Pradesh,Ghazipur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.2868_75.7806,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.0022_76.9853,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.135_76.5539,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.0117_76.5514,Kerala,Kollam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.2336_75.7894,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.2465_75.9516,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.2437_76.2992,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.23_75.8284,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.3542_81.875,Uttar Pradesh,Prayagraj,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.2258_76.33,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.1889_75.8703,Kerala,Kozhikode,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_nan_81.0778,Andhra Pradesh,Krishna,11.764705882352954,10.084033613445397,6.722689075630283,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.2667_82.5603,Uttar Pradesh,Bhadohi,17.24137931034483,20.68965517241378,27.58620689655171,FUTURE_CRITICAL,STABLE
Kerala_11.1512_75.8144,Kerala,Kozhikode,11.111111111111127,1.2345679012345623,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.1497_75.9602,Kerala,Malappuram,20.408163265306133,14.058956916099795,1.3605442176870652,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.1654_75.934,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.5097_79.0194,Uttar Pradesh,Etah,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.2383_78.4833,Uttar Pradesh,Jhansi,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.325_76.5824,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.0208_82.3639,Uttar Pradesh,Mirzapur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.1247_76.3381,Kerala,Malappuram,21.978021978021978,13.55311355311355,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.1201_76.1201,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.5556_78.6778,Uttar Pradesh,Etah,45.94594594594593,36.9369369369369,18.918918918918905,STABLE,FUTURE_CRITICAL
Kerala_9.3427_76.8353,Kerala,Pathanamthitta,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.3627_76.4508,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.1069_76.056,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.107_76.1818,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_25.0417_83.2217,Uttar Pradesh,Chandauli,14.28571428571429,17.14285714285714,22.857142857142854,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.367_76.4794,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.3683_76.5087,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.3835_76.3707,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.4065_76.4136,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.4137_76.3494,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.4077_76.3508,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.0348_76.0676,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.0848_76.1665,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_11.0895_76.119,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.6158_79.7958,Uttar Pradesh,Hardoi,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.5917_79.0917,Uttar Pradesh,Kasganj,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_24.6792_78.4083,Uttar Pradesh,Lalitpur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_nan_77.2875,Andhra Pradesh,Kurnool,23.33333333333334,23.703703703703706,24.444444444444446,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.9204_76.0973,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.9676_76.2751,Kerala,Malappuram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.4457_76.3992,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.473_76.3436,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.4801_76.8435,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.7606_76.7828,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.78_76.5456,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_24.2308_83.2347,Uttar Pradesh,Sonbhadra,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.5385_76.9129,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_24.0078_82.9033,Uttar Pradesh,Sonbhadra,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.7167_77.9333,Uttar Pradesh,Aligarh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.7392_76.8653,Kerala,Palakkad,15.51724137931032,5.603448275862055,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_24.2075_82.9881,Uttar Pradesh,Sonbhadra,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.5677_76.3272,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.5741_76.9917,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_19.1184_84.6865,Andhra Pradesh,Srikakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_24.4378_92.2467,Tripura,North Tripura,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.7167_76.5076,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.7283_76.7797,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.7336_76.6342,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.7081_76.7964,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_24.1294_82.775,Uttar Pradesh,Sonbhadra,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_24.05_83.1,Uttar Pradesh,Sonbhadra,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.578_77.0149,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.5869_76.4374,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.581_76.8826,Kerala,Kottayam,26.315789473684227,24.56140350877195,21.052631578947377,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.5931_76.5018,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_25.9944_93.4108,Assam,Karbi Anglong,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.6121_77.1571,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.5953_76.4751,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.6249_76.3671,Kerala,Alappuzha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.617_76.7773,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.6578_76.4739,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.6602_75.9932,Kerala,Thrissur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.6578_76.5186,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_27.8417_79.3083,Uttar Pradesh,Budaun,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.6324_76.9793,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.6271_76.4855,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_24.1636_91.9572,Tripura,Unakoti,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_14.4942_79.5195,Andhra Pradesh,Sri Potti Sriramulu Nellore,29.999999999999993,27.777777777777768,23.33333333333333,STABLE,FUTURE_CRITICAL
Uttar Pradesh_28.0275_79.0108,Uttar Pradesh,Budaun,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.6688_76.5565,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.6747_76.8078,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.6433_76.5936,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.6346_75.9896,Kerala,Thrissur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.6456_76.5544,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.6497_76.7386,Kerala,Palakkad,33.333333333333314,27.51322751322749,15.87301587301585,STABLE,FUTURE_CRITICAL
Kerala_10.6467_76.8106,Kerala,Palakkad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.525_79.8867,Uttar Pradesh,Pilibhit,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.6195_76.0473,Kerala,Thrissur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.5909_76.0263,Kerala,Thrissur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.0167_89.9833,Assam,Dhubri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.3992_78.6289,Uttar Pradesh,Sambhal,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_24.0853_92.0025,Tripura,Unakoti,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_24.14_92.1514,Tripura,Unakoti,32.14285714285713,23.660714285714278,6.696428571428569,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.7286_76.4768,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.8984_83.4625,Andhra Pradesh,Parvathipuram Manyam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
