station_id,mean_wl,min_wl,max_wl,std_wl
Madhya Pradesh_22.0056_76.8167,7.888888888888889,4.6,11.9,2.7619940461758983
Madhya Pradesh_22.0108_77.6703,12.959999999999999,9.9,17.3,2.0413503156271617
Madhya Pradesh_22.0111_80.7397,5.3,3.1,6.8,1.192569587999888
Madhya Pradesh_22.0117_80.5464,2.43,1.7,4.0,0.8192815280611558
Madhya Pradesh_22.0172_79.8431,3.9299999999999997,2.7,5.0,0.751369120709359
Madhya Pradesh_22.0206_76.1369,6.955555555555556,3.9,12.6,2.513021642918695
Madhya Pradesh_22.0306_75.6289,5.819999999999999,2.8,10.2,2.389235117028971
Madhya Pradesh_22.0328_79.7472,3.2600000000000002,1.7,5.7,1.3898041428760946
Madhya Pradesh_22.0344_76.9397,2.1444444444444444,1.6,3.1,0.4585605497399201
Madhya Pradesh_22.0428_75.9458,3.4,2.7,4.7,0.6164414002968979
Madhya Pradesh_22.0453_79.1644,9.260000000000002,4.7,13.8,3.2442085150139293
Madhya Pradesh_22.0519_80.6806,5.76,1.7,7.4,2.018360170479436
Madhya Pradesh_22.0531_78.9494,9.25,6.4,12.9,2.255487136345987
Madhya Pradesh_22.0536_79.2508,8.9375,4.6,12.0,2.851534674521774
Madhya Pradesh_22.0678_77.5336,8.15,5.2,11.6,2.0913844431115214
Madhya Pradesh_22.0717_77.875,4.375,2.3,6.9,1.614886108323786
Madhya Pradesh_22.0775_76.9156,5.48,1.7,8.8,2.201413687206978
Madhya Pradesh_22.0822_76.8328,7.9,6.4,10.6,1.130388330520878
Madhya Pradesh_22.0875_76.1183,4.511111111111111,3.8,5.7,0.5754225500544026
Madhya Pradesh_22.1042_80.5514,4.9799999999999995,3.5,6.6,1.0485969461883602
Madhya Pradesh_22.1061_77.5,5.0125,2.2,10.0,2.44565942027912
Madhya Pradesh_22.1236_75.6083,3.12,1.5,4.0,0.7627435858647239
Madhya Pradesh_22.1239_75.6083,6.44,4.5,8.3,1.276453419962254
Madhya Pradesh_22.1264_80.0022,6.58,2.0,10.9,2.5213752860955334
Madhya Pradesh_22.1369_79.0233,10.077777777777778,5.3,15.7,4.217160708870892
Madhya Pradesh_22.1417_80.125,5.906666666666666,4.3,7.2,0.9742885071877302
Madhya Pradesh_22.1525_75.3472,14.85,9.4,16.6,2.052775898360289
Madhya Pradesh_22.1542_75.3333,5.866666666666666,5.1,6.6,0.5499999999999999
Madhya Pradesh_22.1542_80.6722,4.220000000000001,2.8,5.2,0.8038794823990859
Madhya Pradesh_22.155_76.8767,2.533333333333333,1.4,3.4,0.5567764362830022
Madhya Pradesh_22.1625_76.8594,0.77,0.3,2.2,0.5478239782184704
Madhya Pradesh_22.1733_76.0711,3.5200000000000005,1.2,6.3,1.3130118049735884
Madhya Pradesh_22.1747_79.2717,8.077777777777778,4.4,10.7,2.5830107325453455
Madhya Pradesh_22.1761_79.2669,9.333333333333334,4.1,15.1,4.236153915995026
Madhya Pradesh_22.1833_80.7139,2.17,1.6,3.0,0.5186520991955974
Madhya Pradesh_22.1889_80.9369,3.1750000000000003,1.6,4.9,1.2544207542014874
Madhya Pradesh_22.2011_79.0617,6.76,4.9,9.7,1.538541878244174
Madhya Pradesh_22.2078_77.4189,4.6375,1.3,6.8,2.239858094994923
Madhya Pradesh_22.2144_75.4728,4.5600000000000005,2.7,6.8,1.1946175585144858
Madhya Pradesh_22.2186_76.9469,7.279999999999999,5.0,8.9,1.405386463258812
Madhya Pradesh_22.2236_74.3422,4.12,2.7,5.8,1.0347302385968364
Madhya Pradesh_22.2358_80.8708,1.31,0.9,1.8,0.3071373199943852
Madhya Pradesh_22.2539_76.035,7.18,3.8,9.2,1.5288339783420997
Madhya Pradesh_22.2547_77.23,10.07,8.5,11.3,0.9707385504518369
Madhya Pradesh_22.2575_80.0631,2.4699999999999998,1.4,4.1,0.9809858986414298
Madhya Pradesh_22.2594_74.5981,4.022222222222222,1.8,5.6,1.4686539566706802
Madhya Pradesh_22.2597_79.1319,5.49,4.3,6.7,0.77667381970955
Madhya Pradesh_22.2711_74.5317,8.433333333333334,6.1,12.0,1.8377975949489107
Madhya Pradesh_22.2881_80.9986,3.15,1.7,5.8,1.2213380640374174
Madhya Pradesh_22.2914_77.0031,5.619999999999999,3.3,7.8,1.5142288099520789
Madhya Pradesh_22.2983_77.3206,14.940000000000001,9.3,25.4,5.281035252044178
Madhya Pradesh_22.2986_74.3536,5.133333333333334,3.7,7.5,1.2399596767637242
Madhya Pradesh_22.3014_79.1708,9.66,6.9,11.5,1.6493769867572556
Madhya Pradesh_22.3061_79.9986,7.959999999999999,4.3,9.2,1.4323252268795506
Madhya Pradesh_22.3094_74.3525,4.5625,3.8,6.2,0.9210824377561747
Madhya Pradesh_22.3208_75.5,7.8,5.5,8.8,1.0944303439588006
Madhya Pradesh_22.3208_79.8614,6.94,2.0,11.1,2.980007457112221
Madhya Pradesh_22.3453_80.9033,7.83,3.1,12.1,3.5705741835172664
Madhya Pradesh_22.3458_77.0875,5.64,4.9,7.6,0.8630694577430538
Madhya Pradesh_22.3475_74.5178,5.95,3.2,8.5,1.8828170383762732
Madhya Pradesh_22.3569_74.2425,6.970000000000001,3.8,8.6,1.3976567691834945
Madhya Pradesh_22.3619_74.7975,5.892307692307693,4.1,16.1,3.0968967097352844
Madhya Pradesh_22.3625_74.7961,4.470000000000001,3.5,5.0,0.5437523946307424
Madhya Pradesh_22.3714_79.9108,4.716666666666667,0.7,22.5,7.289074430996439
Madhya Pradesh_22.3739_77.2228,7.044444444444444,5.5,8.7,1.0345423035225663
Madhya Pradesh_22.3939_79.5458,7.2299999999999995,5.3,8.5,0.9006787563955432
Madhya Pradesh_22.3942_75.975,4.6899999999999995,0.9,8.5,3.131364629749216
Madhya Pradesh_22.3944_77.2975,3.288888888888889,2.9,4.5,0.5441609239104834
Madhya Pradesh_22.3986_76.2781,4.4399999999999995,1.8,5.8,1.4229859060752814
Madhya Pradesh_22.4075_77.8428,2.8666666666666667,2.0,3.8,0.5744562646538028
Madhya Pradesh_22.4075_79.8125,3.855555555555556,0.8,5.6,1.3538012327434845
Madhya Pradesh_22.4133_74.57,7.9125,5.0,11.1,1.9722630221579036
Madhya Pradesh_22.4261_80.7772,4.13,3.4,4.8,0.49676732760697706
Madhya Pradesh_22.4297_74.5172,4.41,2.0,6.9,1.6400880735158367
Madhya Pradesh_22.4333_79.1722,5.25,1.8,8.7,2.34153321090643
Madhya Pradesh_22.43_74.4372,9.77,5.8,15.0,2.4313005207547302
Madhya Pradesh_22.4411_79.5653,4.09,1.0,7.2,2.0695946999889188
Madhya Pradesh_22.4483_77.4656,4.8100000000000005,3.9,6.2,0.6590397054300549
Madhya Pradesh_22.4517_80.7,5.32,4.2,6.6,0.78711851430109
Madhya Pradesh_22.4772_78.4392,1.6800000000000002,0.9,3.0,0.6069962474714687
Madhya Pradesh_22.4775_77.8397,3.3,0.5,4.4,1.0943034314119644
Madhya Pradesh_22.4808_74.1503,3.25,0.4,6.2,2.012323146128485
Madhya Pradesh_22.4839_76.9861,5.25,2.0,11.7,2.8477086305386727
Madhya Pradesh_22.4844_76.9811,8.1,7.3,9.6,0.737864787372622
Madhya Pradesh_22.4908_77.5283,5.39,4.2,7.0,0.7950541560869369
Madhya Pradesh_22.5053_74.855,12.333333333333334,5.1,21.8,4.659130820228168
Madhya Pradesh_22.5139_75.9183,8.66,3.4,11.1,2.397776748017491
Madhya Pradesh_22.5183_74.21,7.92,1.9,10.9,2.609299608025963
Madhya Pradesh_22.5294_79.8378,2.75,2.3,3.8,0.4377975178854565
Madhya Pradesh_22.5342_76.6822,9.22,4.8,13.6,2.9750070027928786
Madhya Pradesh_22.5381_76.2044,9.959999999999999,8.1,14.2,1.8410142132350122
Madhya Pradesh_22.5386_76.3389,4.04,3.0,6.4,1.1568155523773973
Madhya Pradesh_22.5414_75.7386,5.671428571428572,3.8,13.7,3.5859514245242665
Madhya Pradesh_22.5458_76.8003,4.24,0.8,9.2,2.973288489945845
Madhya Pradesh_22.5464_76.37,2.63,2.2,3.1,0.2668749186833079
Madhya Pradesh_22.5486_74.3194,7.611111111111111,5.8,11.0,1.6034684627740927
Madhya Pradesh_22.5486_75.7619,5.32,3.4,6.0,0.803879482399086
Madhya Pradesh_22.55_80.4103,4.2700000000000005,3.0,5.1,0.6667499947923177
Madhya Pradesh_22.5644_75.2917,11.066666666666666,5.2,17.7,3.795062581829185
Madhya Pradesh_22.5753_80.355,2.1555555555555554,0.1,10.0,3.135327379681072
Madhya Pradesh_22.5764_76.5664,3.17,1.8,5.8,1.2256970805763279
Madhya Pradesh_22.5764_77.7958,10.55,7.5,13.5,2.098979343803623
Madhya Pradesh_22.5861_77.0014,9.86,6.2,13.2,2.6285610765841705
Madhya Pradesh_22.5903_79.1792,6.7,1.3,8.8,2.123937642943199
Madhya Pradesh_22.5914_75.3178,9.61,4.2,11.6,2.4442449413537366
Madhya Pradesh_22.5922_76.9092,15.1,2.7,26.0,6.713171133426189
Madhya Pradesh_22.5922_78.4578,6.76,5.5,8.4,0.9020963240019206
Madhya Pradesh_22.5986_79.7911,5.3100000000000005,3.3,6.6,0.8987027688099478
Madhya Pradesh_22.6083_80.4706,4.34,3.9,4.9,0.29135697844549563
Madhya Pradesh_22.6125_79.2208,5.279999999999999,4.0,7.0,1.0768266135063511
Madhya Pradesh_22.6139_80.5208,5.655555555555555,3.8,9.7,1.6904963110807953
Madhya Pradesh_22.6167_77.8342,2.625,2.4,3.0,0.21213203435596428
Madhya Pradesh_22.6242_75.4319,17.97,4.0,33.9,8.706836394466132
Madhya Pradesh_22.6264_77.6389,6.1899999999999995,4.8,8.5,1.3211526953552508
Madhya Pradesh_22.6292_77.9931,11.9625,9.4,15.6,2.2487695047990766
Madhya Pradesh_22.6306_79.8661,8.15,5.5,8.8,0.9629237883769528
Madhya Pradesh_22.6311_75.7922,13.559999999999999,8.6,27.8,6.212389055570956
Madhya Pradesh_22.6375_80.1439,6.0200000000000005,2.0,9.2,2.2904633204271625
Madhya Pradesh_22.6381_80.0353,3.2600000000000002,1.9,7.2,1.5791699648162567
Madhya Pradesh_22.6392_76.3472,8.16,6.4,11.6,1.5211107052998403
Madhya Pradesh_22.6394_74.5225,2.6888888888888887,1.1,3.3,0.6411794687223782
Madhya Pradesh_22.63_77.9181,11.09,10.2,12.6,0.7370361064576294
Madhya Pradesh_22.6542_79.9525,5.5,3.3,8.8,1.441449887362644
Madhya Pradesh_22.6564_75.8856,6.909999999999999,3.5,11.2,2.804143759193209
Madhya Pradesh_22.65_77.6767,4.279999999999999,1.1,7.1,1.8558017135459273
Madhya Pradesh_22.6644_76.7514,8.41,4.3,13.3,2.2565706528072886
Madhya Pradesh_22.6658_75.8342,2.1125,1.0,2.9,0.5693040864574422
Madhya Pradesh_22.6692_77.7578,7.833333333333333,6.7,9.2,0.9924716620639602
Madhya Pradesh_22.6744_81.7611,12.71,11.3,13.9,0.7950541560869366
Madhya Pradesh_22.6756_75.9456,6.3,0.1,10.1,3.026182046370934
Madhya Pradesh_22.6778_80.69,10.925,7.9,13.7,2.4087637611735313
Madhya Pradesh_22.6781_75.9244,4.366666666666666,1.2,18.1,6.740524213046539
Madhya Pradesh_22.6833_75.8725,8.7,4.8,13.4,2.633913438213185
Madhya Pradesh_22.6847_80.4769,2.8899999999999997,1.9,7.5,1.7463931083490019
Madhya Pradesh_22.6872_76.03,15.24,5.6,33.4,9.094222830395617
Madhya Pradesh_22.6903_77.3144,6.13,5.1,8.4,0.9369572502995478
Madhya Pradesh_22.6922_75.8264,4.433333333333334,1.8,6.3,1.2134661099511597
Madhya Pradesh_22.6944_74.5422,2.8666666666666667,1.7,4.7,1.0283481900601568
Madhya Pradesh_22.6956_75.8342,8.133333333333333,2.3,12.0,3.2596012026013246
Madhya Pradesh_22.6956_75.8942,7.366666666666666,4.7,9.2,1.6807736313971608
Madhya Pradesh_22.695_75.8819,5.344444444444445,4.4,6.5,0.7073031724640985
Madhya Pradesh_22.6975_75.8794,5.022222222222222,3.7,5.9,0.8120618476719889
Madhya Pradesh_22.6989_76.5722,3.4200000000000004,2.2,5.0,0.7284687135812126
Madhya Pradesh_22.6_80.3689,9.76,6.8,17.5,3.243866006275023
Madhya Pradesh_22.7003_75.8356,3.9777777777777774,3.0,6.2,1.2111748199349441
Madhya Pradesh_22.7033_75.8894,6.688888888888889,4.4,9.8,1.8292378497918502
Madhya Pradesh_22.705_75.8411,10.533333333333333,6.4,28.2,7.128288714691626
Madhya Pradesh_22.7089_76.2753,8.18,6.2,11.5,1.4061768499492988
Madhya Pradesh_22.7111_81.6211,9.620000000000001,8.9,10.4,0.4756282395129856
Madhya Pradesh_22.7125_80.3417,5.4399999999999995,4.9,6.4,0.516827931821715
Madhya Pradesh_22.7131_75.8361,9.722222222222221,5.5,14.5,2.7657629045969303
Madhya Pradesh_22.7172_76.3789,4.93,3.5,8.0,1.3984515246037907
Madhya Pradesh_22.7217_75.8931,5.575,2.2,10.6,2.4405795564637045
Madhya Pradesh_22.7219_75.8597,9.233333333333333,5.5,12.5,2.527976793142427
Madhya Pradesh_22.7222_77.5014,3.19,1.1,11.0,2.9285756871823465
Madhya Pradesh_22.7233_75.9036,6.466666666666667,2.9,10.9,2.7581696829600606
Madhya Pradesh_22.72_75.8661,6.888888888888889,4.2,10.8,2.1450200724261554
Madhya Pradesh_22.7344_77.5558,10.8,7.2,13.5,1.6911534525287761
Madhya Pradesh_22.7356_78.0736,9.275,8.0,10.9,0.9407443861113387
Madhya Pradesh_22.7375_75.8833,7.74,5.5,10.4,1.880425483766906
Madhya Pradesh_22.7378_75.8497,4.822222222222222,3.2,6.4,1.2101423240447569
Madhya Pradesh_22.7392_75.8536,8.955555555555556,7.2,12.4,1.8514258769331755
Madhya Pradesh_22.7392_80.525,6.14,5.2,8.5,1.0731055658953388
Madhya Pradesh_22.73_76.2292,9.129999999999999,3.9,16.5,4.245533600803974
Madhya Pradesh_22.7425_79.9136,1.9375,0.8,4.7,1.2270027360546978
Madhya Pradesh_22.7439_75.5697,7.279999999999999,1.8,13.2,3.1229615573824936
Madhya Pradesh_22.7478_81.4494,3.5799999999999996,1.9,4.9,0.8495750571772797
Madhya Pradesh_22.7494_80.5772,3.6799999999999997,1.9,7.0,1.962877706045104
Madhya Pradesh_22.7514_77.4536,5.311111111111111,1.3,12.0,3.449798705882868
Madhya Pradesh_22.7625_74.5881,2.91,1.6,4.2,0.6871034209717712
Madhya Pradesh_22.7681_76.7597,7.459999999999999,5.2,9.4,1.3680480823258938
Madhya Pradesh_22.7711_74.59,7.522222222222222,4.9,11.5,2.4993888141792673
Madhya Pradesh_22.7761_79.2272,8.244444444444445,5.6,10.0,1.5371329733558443
Madhya Pradesh_22.7839_81.7292,4.1375,2.6,5.6,1.0500850305706542
Madhya Pradesh_22.785_74.4656,4.18,1.7,5.5,1.1951754868823423
Madhya Pradesh_22.7861_80.9722,4.544444444444444,4.3,5.3,0.3205897343611891
Madhya Pradesh_22.7906_77.6833,10.89,8.3,13.6,1.6875030864169298
Madhya Pradesh_22.7928_80.4111,2.7800000000000002,1.6,8.5,2.025833161936096
Madhya Pradesh_22.7964_75.7431,5.79,3.1,8.3,2.064218980631658
Madhya Pradesh_22.7967_75.7425,10.3875,7.3,14.8,2.771506810383118
Madhya Pradesh_22.7967_77.6889,8.544444444444444,6.7,10.9,1.2600705447623868
Madhya Pradesh_22.7978_75.7408,17.52857142857143,8.1,49.4,14.500656799574548
Madhya Pradesh_22.7_77.9389,4.9625,4.2,6.0,0.6209152231067572
Madhya Pradesh_22.8094_75.6742,6.18,3.5,9.8,1.9713503550161302
Madhya Pradesh_22.8167_77.2092,7.011111111111111,4.8,9.3,1.6096928623532851
Madhya Pradesh_22.8197_81.3306,4.492307692307692,1.6,6.7,1.7045640092230216
Madhya Pradesh_22.8233_81.6978,2.58,1.7,4.3,0.8841819822738853
Madhya Pradesh_22.8283_81.2919,7.87,7.2,8.9,0.6815831244650621
Madhya Pradesh_22.8306_78.6667,7.339999999999999,5.7,8.5,0.7748835037890819
Madhya Pradesh_22.8383_79.2344,10.875,7.5,14.5,1.9337232775880098
Madhya Pradesh_22.8433_75.5394,11.71,2.3,18.1,4.2981779085251155
Madhya Pradesh_22.8475_79.2239,7.1571428571428575,3.6,17.0,4.596323582624539
Madhya Pradesh_22.8567_81.2292,1.6888888888888889,0.8,2.4,0.5904329861306117
Madhya Pradesh_22.8581_76.25,9.51,7.8,12.9,1.5416081069959242
Madhya Pradesh_22.8583_81.6458,2.4699999999999998,1.8,3.5,0.644722162382112
Madhya Pradesh_22.8722_76.7175,4.17,3.4,6.4,0.8692908987598265
Madhya Pradesh_22.87_75.2581,8.74,4.0,12.9,3.3136753679931354
Madhya Pradesh_22.8806_75.2492,8.288888888888888,3.9,12.8,2.6886076528774354
Madhya Pradesh_22.8928_75.9786,11.8375,2.6,16.3,4.353303343439325
Madhya Pradesh_22.8972_77.1222,3.7,3.4,4.4,0.3055050463303894
Madhya Pradesh_22.905_74.5422,2.04,1.3,3.8,0.7290785661062568
Madhya Pradesh_22.9097_80.9472,2.85,2.2,3.4,0.3472111109333277
Madhya Pradesh_22.9103_79.2742,5.933333333333334,3.9,7.4,1.2754084313139329
Madhya Pradesh_22.9108_79.0678,5.61,4.7,7.6,0.8184674024595537
Madhya Pradesh_22.9125_78.3553,15.45,13.6,19.8,1.8721645226849057
Madhya Pradesh_22.9167_77.6511,10.011111111111111,8.4,11.7,1.1185307823708341
Madhya Pradesh_22.9167_78.6819,3.09,2.0,4.6,0.8849984306326322
Madhya Pradesh_22.9189_80.1972,6.56,4.4,7.2,0.9335713982098827
Madhya Pradesh_22.9228_81.8728,15.24,13.6,15.9,0.9323804659758446
Madhya Pradesh_22.9306_81.6083,6.028571428571429,5.1,6.9,0.6156684327197713
Madhya Pradesh_22.9333_81.0917,5.43,3.2,6.6,1.1728881731293341
Madhya Pradesh_22.9333_81.6083,8.2125,5.2,11.0,2.400260402539691
Madhya Pradesh_22.9458_78.8164,3.6699999999999995,2.8,9.7,2.128666771061695
Madhya Pradesh_22.9478_79.5583,4.7125,0.2,7.7,3.6156159325111634
Madhya Pradesh_22.9506_76.0517,6.822222222222222,3.9,9.6,2.462609275635184
Madhya Pradesh_22.9589_79.1758,8.6,7.3,12.5,1.6621844491082036
Madhya Pradesh_22.9711_75.8278,5.64,3.6,13.4,2.7789686336241126
Madhya Pradesh_22.9731_76.3522,16.240000000000002,8.8,29.4,5.937302043483685
Madhya Pradesh_22.9733_77.0861,7.9125,1.6,13.3,4.150537830897856
Madhya Pradesh_22.9736_76.0681,5.55,4.6,6.3,0.5854722690083436
Madhya Pradesh_22.9778_75.8333,5.855555555555556,2.5,10.0,1.9526335492810158
Madhya Pradesh_22.9819_80.1506,2.55,1.2,6.0,1.3318742016004697
Madhya Pradesh_22.9836_81.8894,4.21,3.1,5.7,0.9158481193832183
Madhya Pradesh_22.9864_79.3994,6.1,3.7,10.3,1.7055465073954712
Madhya Pradesh_22.9869_79.3336,6.76,3.0,9.3,1.924231448310381
Madhya Pradesh_22.9878_76.2069,12.690000000000001,5.3,23.1,5.5564677028966285
Madhya Pradesh_22.9892_79.8739,4.029999999999999,2.4,5.8,1.1441153787970864
Madhya Pradesh_22.9914_79.3375,6.144444444444444,4.1,8.1,1.1948965552623279
Madhya Pradesh_23.0036_74.7989,3.433333333333333,2.3,4.7,0.8276472678623423
Madhya Pradesh_23.0053_74.7989,2.79,1.4,3.8,0.7852105167122734
Madhya Pradesh_23.0056_78.2342,22.95,18.4,36.1,6.578373659195714
Madhya Pradesh_23.0067_76.5058,14.309999999999999,10.7,19.1,3.2627357300959035
Madhya Pradesh_23.0067_77.6392,3.13,1.0,4.9,1.4832771524941355
Madhya Pradesh_23.0097_81.6103,5.51,4.9,6.6,0.5646040894093647
Madhya Pradesh_23.0125_75.2519,9.337499999999999,4.1,16.4,4.1764432920163745
Madhya Pradesh_23.0189_75.2458,6.27,3.3,10.0,2.0607711609438293
Madhya Pradesh_23.0214_81.0064,2.95,2.1,4.0,0.645066749345454
Madhya Pradesh_23.0225_76.7158,4.74,3.6,6.8,1.1481385901633223
Madhya Pradesh_23.0247_75.1367,6.9125,6.3,7.7,0.46732521560777956
Madhya Pradesh_23.0261_77.6786,5.1,4.0,7.2,1.0593499054713806
Madhya Pradesh_23.0306_78.0833,3.9625,3.0,4.8,0.6947507261087038
Madhya Pradesh_23.0306_81.8389,6.766666666666667,4.2,9.0,2.1447610589527213
Madhya Pradesh_23.0319_77.0189,5.6899999999999995,4.8,6.4,0.4794672969962487
Madhya Pradesh_23.0394_79.4806,11.575,6.6,15.5,3.1788362650504665
Madhya Pradesh_23.0447_75.3789,10.1,3.1,26.5,7.5976604586178
Madhya Pradesh_23.0517_74.9083,1.78,1.2,2.4,0.34576806613039845
Madhya Pradesh_23.0561_81.7933,3.45,2.6,4.7,0.8684962373468949
Madhya Pradesh_23.0664_81.6328,7.32,4.2,9.6,1.4116971661404183
Madhya Pradesh_23.0764_77.7533,5.470000000000001,2.4,8.0,1.5839823231336896
Madhya Pradesh_23.0767_80.9069,0.78,0.4,1.8,0.4541169697580374
Madhya Pradesh_23.0783_79.9125,3.66,2.5,8.0,1.5987495113369077
Madhya Pradesh_23.0833_79.03,4.82,1.1,9.5,2.898198674272617
Madhya Pradesh_23.0886_74.7614,5.16,3.3,5.7,0.9347608131376594
Madhya Pradesh_23.0961_80.0547,2.7399999999999998,1.9,3.4,0.4526465385804787
Madhya Pradesh_23.0994_77.8381,3.3444444444444446,2.5,5.3,0.8530989261379818
Madhya Pradesh_23.1011_74.8703,7.0,3.9,9.4,1.5398412616601467
Madhya Pradesh_23.1011_77.0356,8.16,2.3,11.5,3.4179916130187715
Madhya Pradesh_23.1014_79.1625,17.119999999999997,13.2,22.3,2.969773653926432
Madhya Pradesh_23.1056_77.7228,5.86,5.1,6.4,0.46236109025065875
Madhya Pradesh_23.1069_79.9906,7.075,5.4,7.6,0.75922893215984
Madhya Pradesh_23.1083_75.4528,12.19,4.7,21.2,5.2521847306092
Madhya Pradesh_23.1147_78.925,20.049999999999997,17.6,20.4,0.989949493661165
Madhya Pradesh_23.1183_76.9033,9.489999999999998,6.8,14.8,2.4323970801568477
Madhya Pradesh_23.1194_81.7006,4.561111111111111,0.0,7.9,2.133800500319418
Madhya Pradesh_23.1219_77.5464,5.311111111111111,3.4,6.7,0.9505846154399467
Madhya Pradesh_23.1242_77.2608,9.866666666666667,8.1,11.0,0.9219544457292888
Madhya Pradesh_23.1261_80.6261,3.37,3.0,4.3,0.429599296502631
Madhya Pradesh_23.1356_77.9319,2.82,1.8,4.4,0.6957010852370433
Madhya Pradesh_23.1383_79.6653,6.255555555555556,3.6,15.5,3.6270205096990806
Madhya Pradesh_23.1394_75.2161,14.89,6.6,23.9,5.703108314283049
Madhya Pradesh_23.1431_77.1731,9.78,6.6,12.0,1.78063659028637
Madhya Pradesh_23.1431_81.5972,6.49,5.1,8.3,0.8698020208964541
Madhya Pradesh_23.1442_75.5542,13.15,6.5,20.4,5.444314057395618
Madhya Pradesh_23.1442_79.8028,10.879999999999999,5.7,15.5,4.239182311090979
Madhya Pradesh_23.1528_79.8856,2.8111111111111113,1.1,4.7,1.1677376037068905
Madhya Pradesh_23.1528_79.9275,5.422222222222222,3.7,7.1,1.28819425726264
Madhya Pradesh_23.1533_76.9625,5.82,4.5,7.1,0.7299923896102538
Madhya Pradesh_23.1547_79.9039,3.888888888888889,3.1,4.5,0.4075673086879159
Madhya Pradesh_23.1553_79.9486,4.2555555555555555,3.4,5.2,0.5918426968188235
Madhya Pradesh_23.1558_79.8967,1.8,1.6,2.3,0.26076809620810587
Madhya Pradesh_23.1564_77.3003,11.271428571428572,0.8,17.3,5.1793546205791205
Madhya Pradesh_23.1572_75.6239,5.644444444444444,4.1,8.1,1.5725068450654762
Madhya Pradesh_23.1583_79.8922,2.7333333333333334,1.6,3.0,0.455521678957215
Madhya Pradesh_23.1583_79.9158,2.1666666666666665,0.8,8.2,2.2918333272731677
Madhya Pradesh_23.1586_79.9486,2.0444444444444443,1.6,2.7,0.30046260628866583
Madhya Pradesh_23.1611_77.4689,6.459999999999999,4.4,9.2,1.5636140472920064
Madhya Pradesh_23.1617_77.0564,10.309999999999999,9.8,10.8,0.29230881691191707
Madhya Pradesh_23.1619_79.9536,11.277777777777779,9.5,14.2,1.7598137527717084
Madhya Pradesh_23.1639_75.2639,7.590000000000001,2.8,14.4,3.165596310333964
Madhya Pradesh_23.1658_79.9328,2.288888888888889,1.9,3.1,0.3822448313726572
Madhya Pradesh_23.1661_79.9472,3.5444444444444447,2.4,9.8,2.377031295077492
Madhya Pradesh_23.1714_79.9306,2.1125,0.9,2.7,0.5642631098546645
Madhya Pradesh_23.175_78.8711,10.35,6.2,13.5,2.8188143404123456
Madhya Pradesh_23.1761_79.96,5.811111111111111,4.0,8.9,1.5144672697391355
Madhya Pradesh_23.1772_79.0319,4.68,3.2,8.1,1.3546627296530718
Madhya Pradesh_23.1806_79.9417,2.6333333333333333,1.9,3.5,0.4898979485566355
Madhya Pradesh_23.1808_79.9256,2.0,1.6,2.5,0.3162277660168377
Madhya Pradesh_23.1833_80.6953,2.37,1.3,3.4,0.6412661087428698
Madhya Pradesh_23.1833_80.7006,3.4,2.1,4.5,0.832666399786453
Madhya Pradesh_23.1847_77.0625,11.288888888888888,3.2,18.7,5.145737178588809
Madhya Pradesh_23.1875_79.9217,3.625,2.4,4.4,0.6627863262664027
Madhya Pradesh_23.1903_79.9853,3.566666666666667,2.3,4.6,0.6726812023536856
Madhya Pradesh_23.1958_79.9986,4.877777777777777,3.7,5.5,0.5674014843516402
Madhya Pradesh_23.1958_81.9786,5.747058823529412,4.2,7.3,0.9408225437475067
Madhya Pradesh_23.1978_79.9631,7.5200000000000005,4.6,9.8,2.0208908926510607
Madhya Pradesh_23.1981_81.8889,5.0125,3.8,6.2,0.8288330867637258
Madhya Pradesh_23.2014_75.0206,15.0375,14.4,15.5,0.44380658592937267
Madhya Pradesh_23.2025_80.0725,4.883333333333334,3.1,5.7,0.9928074670683472
Madhya Pradesh_23.2031_79.9875,8.35,4.1,9.3,1.778442336106837
Madhya Pradesh_23.2067_77.4233,0.9400000000000001,0.6,1.2,0.20110804171997806
Madhya Pradesh_23.2072_80.1583,5.470000000000001,3.6,11.0,2.3452315687605587
Madhya Pradesh_23.2078_76.7394,10.52,8.2,12.2,1.2994015716646046
Madhya Pradesh_23.2089_77.3756,3.3000000000000003,0.0,9.4,2.954657340538832
Madhya Pradesh_23.2094_81.985,2.977777777777778,1.4,5.3,1.4104766727757128
Madhya Pradesh_23.2103_81.4181,5.088888888888889,3.6,7.4,1.358716714812588
Madhya Pradesh_23.2139_77.475,2.794736842105263,1.8,3.6,0.47548067399740784
Madhya Pradesh_23.2144_82.1042,5.133333333333334,3.2,8.9,1.8275666882497066
Madhya Pradesh_23.2189_80.3464,6.640000000000001,5.7,7.5,0.5758086101783781
Madhya Pradesh_23.2258_74.8389,12.18,7.2,13.6,2.042765010687447
Madhya Pradesh_23.225_81.5244,13.12,12.2,14.5,0.8121302577515236
Madhya Pradesh_23.2269_74.8422,5.333333333333333,3.4,11.0,2.433105012119288
Madhya Pradesh_23.2292_80.2494,3.75,2.9,5.7,0.9902300518341965
Madhya Pradesh_23.22_77.4367,5.4799999999999995,0.9,7.8,1.8569987734095148
Madhya Pradesh_23.2306_77.4067,3.3299999999999996,2.9,3.9,0.40290610982378194
Madhya Pradesh_23.2306_77.4681,3.65,2.9,4.3,0.47509397566616823
Madhya Pradesh_23.2331_76.0183,8.74,6.2,10.7,1.4561745927066725
