station_id,STATE_UT,DISTRICT,BLOCK,LATITUDE,LONGITUDE,DATE,WL_MBGL
Madhya Pradesh_23.5811_81.4008,Madhya Pradesh,Shahdol,Gohparu,23.58111,81.40083,2016-01-31,6.3
Madhya Pradesh_23.5811_81.4008,Madhya Pradesh,Shahdol,Gohparu,23.58111,81.40083,2017-01-25,4.2
Madhya Pradesh_23.5811_81.4008,Madhya Pradesh,Shahdol,Gohparu,23.58111,81.40083,2018-01-17,6.2
Madhya Pradesh_23.5811_81.4008,Madhya Pradesh,Shahdol,Gohparu,23.58111,81.40083,2019-01-09,6.5
Madhya Pradesh_23.5811_81.4008,Madhya Pradesh,Shahdol,Gohparu,23.58111,81.40083,2020-01-10,4.0
Madhya Pradesh_23.5811_81.4008,Madhya Pradesh,Shahdol,Gohparu,23.58111,81.40083,2021-01-10,5.5
Madhya Pradesh_23.5811_81.4008,Madhya Pradesh,Shahdol,Gohparu,23.58111,81.40083,2022-01-08,4.6
Madhya Pradesh_23.5811_81.4008,Madhya Pradesh,Shahdol,Gohparu,23.58111,81.40083,2023-01-20,5.1
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2015-01-06,18.0
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2016-01-31,20.7
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2017-01-06,5.2
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2018-01-10,19.1
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2019-01-03,15.8
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2020-01-17,4.1
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2021-01-10,20.8
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2022-01-09,4.1
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2023-01-27,9.5
Madhya Pradesh_23.5847_75.1803,Madhya Pradesh,Ratlam,Jaora,23.58472,75.18028,2024-01-10,7.0
Madhya Pradesh_23.5847_75.2528,Madhya Pradesh,Ratlam,Jaora,23.58472,75.25278,2015-01-06,12.3
Madhya Pradesh_23.5847_75.2528,Madhya Pradesh,Ratlam,Jaora,23.58472,75.25278,2016-01-31,12.4
Madhya Pradesh_23.5847_75.2528,Madhya Pradesh,Ratlam,Jaora,23.58472,75.25278,2017-01-06,13.6
Madhya Pradesh_23.5847_75.2528,Madhya Pradesh,Ratlam,Jaora,23.58472,75.25278,2018-01-04,16.7
Madhya Pradesh_23.5847_75.2528,Madhya Pradesh,Ratlam,Jaora,23.58472,75.25278,2019-01-03,19.5
Madhya Pradesh_23.5847_75.2528,Madhya Pradesh,Ratlam,Jaora,23.58472,75.25278,2020-01-17,11.1
Madhya Pradesh_23.5847_75.2528,Madhya Pradesh,Ratlam,Jaora,23.58472,75.25278,2021-01-10,11.8
Madhya Pradesh_23.5847_75.2528,Madhya Pradesh,Ratlam,Jaora,23.58472,75.25278,2022-01-09,10.1
Madhya Pradesh_23.5847_75.2528,Madhya Pradesh,Ratlam,Jaora,23.58472,75.25278,2023-01-27,13.2
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2015-01-31,13.5
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2016-01-31,11.4
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2017-01-11,11.7
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2018-01-05,9.1
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2019-01-05,11.3
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2020-01-09,8.2
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2021-01-10,11.2
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2022-01-08,8.9
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2023-01-10,7.0
Madhya Pradesh_23.5894_75.9411,Madhya Pradesh,Agar-Malwa,Agar,23.58944,75.94111,2024-01-10,7.0
Madhya Pradesh_23.5894_76.4111,Madhya Pradesh,Shajapur,Kalapipal,23.58944,76.41111,2024-01-10,5.5
Madhya Pradesh_23.5958_80.7536,Madhya Pradesh,Umaria,Karkeli,23.59583,80.75361,2018-01-16,3.7
Madhya Pradesh_23.5958_80.7536,Madhya Pradesh,Umaria,Karkeli,23.59583,80.75361,2019-01-11,2.5
Madhya Pradesh_23.5958_80.7536,Madhya Pradesh,Umaria,Karkeli,23.59583,80.75361,2020-01-11,3.2
Madhya Pradesh_23.5958_80.7536,Madhya Pradesh,Umaria,Karkeli,23.59583,80.75361,2022-01-07,3.4
Madhya Pradesh_23.5958_80.7536,Madhya Pradesh,Umaria,Karkeli,23.59583,80.75361,2023-01-24,2.1
Madhya Pradesh_23.5958_80.7536,Madhya Pradesh,Umaria,Karkeli,23.59583,80.75361,2024-01-10,2.2
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2015-01-03,10.1
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2016-01-31,7.1
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2017-01-11,6.7
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2018-01-10,7.6
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2019-01-09,9.4
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2020-01-20,5.8
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2021-01-08,9.8
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2022-01-17,6.1
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2023-01-27,8.5
Madhya Pradesh_23.6028_75.7589,Madhya Pradesh,Ujjain,Mahidpur,23.60278,75.75889,2024-01-10,7.9
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2015-01-31,8.5
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2016-01-31,7.7
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2016-01-31,8.6
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2017-01-03,5.8
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2017-01-03,7.1
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2018-01-05,7.4
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2018-01-05,7.3
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2019-01-06,8.6
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2019-01-06,8.9
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2020-01-28,3.8
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2020-01-28,3.5
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2021-01-10,5.2
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2021-01-10,6.6
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2022-01-10,2.9
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2022-01-10,4.2
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2023-01-19,3.4
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2023-01-19,4.5
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2024-01-10,4.9
Madhya Pradesh_23.6058_76.3411,Madhya Pradesh,Shajapur,Moman Badodia,23.60583,76.34111,2024-01-10,6.1
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2015-01-07,6.9
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2016-01-15,10.5
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2017-01-21,5.5
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2018-01-09,5.8
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2019-01-21,11.7
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2020-01-07,4.4
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2021-01-10,5.0
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2022-01-01,4.8
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2023-01-15,8.1
Madhya Pradesh_23.6067_78.3486,Madhya Pradesh,Raisen,Begamganj,23.60667,78.34861,2024-01-10,4.3
Madhya Pradesh_23.6072_74.9486,Madhya Pradesh,Ratlam,Piploda,23.60722,74.94861,2015-01-06,17.5
Madhya Pradesh_23.6072_74.9486,Madhya Pradesh,Ratlam,Piploda,23.60722,74.94861,2016-01-31,25.9
Madhya Pradesh_23.6072_74.9486,Madhya Pradesh,Ratlam,Piploda,23.60722,74.94861,2017-01-06,15.9
Madhya Pradesh_23.6072_74.9486,Madhya Pradesh,Ratlam,Piploda,23.60722,74.94861,2018-01-09,17.8
Madhya Pradesh_23.6072_74.9486,Madhya Pradesh,Ratlam,Piploda,23.60722,74.94861,2021-01-10,9.0
Madhya Pradesh_23.6072_74.9486,Madhya Pradesh,Ratlam,Piploda,23.60722,74.94861,2022-01-09,13.0
Madhya Pradesh_23.6125_80.2867,Madhya Pradesh,Katni,Dheemerkheda,23.6125,80.28667,2015-01-08,8.1
Madhya Pradesh_23.6125_80.2867,Madhya Pradesh,Katni,Dheemerkheda,23.6125,80.28667,2016-01-31,11.5
Madhya Pradesh_23.6125_80.2867,Madhya Pradesh,Katni,Dheemerkheda,23.6125,80.28667,2017-01-21,9.4
Madhya Pradesh_23.6125_80.2867,Madhya Pradesh,Katni,Dheemerkheda,23.6125,80.28667,2018-01-15,13.1
Madhya Pradesh_23.6125_80.2867,Madhya Pradesh,Katni,Dheemerkheda,23.6125,80.28667,2019-01-12,13.1
Madhya Pradesh_23.6125_80.2867,Madhya Pradesh,Katni,Dheemerkheda,23.6125,80.28667,2020-01-13,7.3
Madhya Pradesh_23.6125_80.2867,Madhya Pradesh,Katni,Dheemerkheda,23.6125,80.28667,2021-01-07,13.1
Madhya Pradesh_23.6125_80.2867,Madhya Pradesh,Katni,Dheemerkheda,23.6125,80.28667,2022-01-06,11.4
Madhya Pradesh_23.6128_74.9642,Madhya Pradesh,Ratlam,Piploda,23.61278,74.96417,2017-01-06,6.7
Madhya Pradesh_23.6128_74.9642,Madhya Pradesh,Ratlam,Piploda,23.61278,74.96417,2018-01-09,6.4
Madhya Pradesh_23.6128_74.9642,Madhya Pradesh,Ratlam,Piploda,23.61278,74.96417,2019-01-04,6.6
Madhya Pradesh_23.6128_74.9642,Madhya Pradesh,Ratlam,Piploda,23.61278,74.96417,2020-01-16,5.6
Madhya Pradesh_23.6128_74.9642,Madhya Pradesh,Ratlam,Piploda,23.61278,74.96417,2021-01-10,4.2
Madhya Pradesh_23.6128_74.9642,Madhya Pradesh,Ratlam,Piploda,23.61278,74.96417,2022-01-09,4.6
Madhya Pradesh_23.6128_74.9642,Madhya Pradesh,Ratlam,Piploda,23.61278,74.96417,2023-01-27,5.2
Madhya Pradesh_23.6128_74.9642,Madhya Pradesh,Ratlam,Piploda,23.61278,74.96417,2024-01-10,3.0
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2015-01-03,17.2
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2016-01-31,18.5
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2017-01-10,19.0
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2018-01-10,19.0
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2019-01-09,18.3
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2020-01-16,15.4
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2021-01-10,17.6
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2022-01-09,15.5
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2023-01-27,16.5
Madhya Pradesh_23.6153_75.4781,Madhya Pradesh,Ratlam,Alot,23.61528,75.47806,2024-01-10,16.0
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2015-01-08,6.0
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2016-01-25,9.6
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2017-01-22,11.1
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2018-01-10,8.0
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2019-01-24,9.7
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2020-01-12,6.0
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2021-01-07,11.3
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2022-01-05,8.6
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2023-01-14,8.0
Madhya Pradesh_23.6153_78.0283,Madhya Pradesh,Vidisha,Gyaraspur,23.61528,78.02833,2024-01-10,7.8
Madhya Pradesh_23.6206_77.0358,Madhya Pradesh,Rajgarh,Narsinghgarh,23.62056,77.03583,2023-01-21,12.4
Madhya Pradesh_23.6206_77.0358,Madhya Pradesh,Rajgarh,Narsinghgarh,23.62056,77.03583,2024-01-10,15.1
Madhya Pradesh_23.6228_77.4306,Madhya Pradesh,Bhopal,Berasia,23.62278,77.43056,2015-01-15,10.4
Madhya Pradesh_23.6228_77.4306,Madhya Pradesh,Bhopal,Berasia,23.62278,77.43056,2016-01-19,11.0
Madhya Pradesh_23.6228_77.4306,Madhya Pradesh,Bhopal,Berasia,23.62278,77.43056,2017-01-24,10.6
Madhya Pradesh_23.6228_77.4306,Madhya Pradesh,Bhopal,Berasia,23.62278,77.43056,2018-01-03,10.1
Madhya Pradesh_23.6228_77.4306,Madhya Pradesh,Bhopal,Berasia,23.62278,77.43056,2019-01-16,10.2
Madhya Pradesh_23.6228_77.4306,Madhya Pradesh,Bhopal,Berasia,23.62278,77.43056,2020-01-08,8.7
Madhya Pradesh_23.6228_77.4306,Madhya Pradesh,Bhopal,Berasia,23.62278,77.43056,2021-01-10,10.4
Madhya Pradesh_23.6228_77.4306,Madhya Pradesh,Bhopal,Berasia,23.62278,77.43056,2022-01-06,8.4
Madhya Pradesh_23.6228_77.4306,Madhya Pradesh,Bhopal,Berasia,23.62278,77.43056,2024-01-10,8.3
Madhya Pradesh_23.625_75.0306,Madhya Pradesh,Ratlam,Piploda,23.625,75.03056,2016-01-31,19.9
Madhya Pradesh_23.625_75.0306,Madhya Pradesh,Ratlam,Piploda,23.625,75.03056,2017-01-06,7.5
Madhya Pradesh_23.625_75.0306,Madhya Pradesh,Ratlam,Piploda,23.625,75.03056,2018-01-09,12.3
Madhya Pradesh_23.625_75.0306,Madhya Pradesh,Ratlam,Piploda,23.625,75.03056,2019-01-04,11.7
Madhya Pradesh_23.625_75.0306,Madhya Pradesh,Ratlam,Piploda,23.625,75.03056,2020-01-16,5.7
Madhya Pradesh_23.625_75.0306,Madhya Pradesh,Ratlam,Piploda,23.625,75.03056,2021-01-10,7.0
Madhya Pradesh_23.625_75.0306,Madhya Pradesh,Ratlam,Piploda,23.625,75.03056,2022-01-09,7.5
Madhya Pradesh_23.625_75.0306,Madhya Pradesh,Ratlam,Piploda,23.625,75.03056,2023-01-27,8.9
Madhya Pradesh_23.625_75.0306,Madhya Pradesh,Ratlam,Piploda,23.625,75.03056,2024-01-10,9.4
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2015-01-06,15.9
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2016-01-31,15.6
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2017-01-06,12.6
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2018-01-10,14.4
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2019-01-04,15.6
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2020-01-14,11.4
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2021-01-10,14.1
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2022-01-09,11.4
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2023-01-27,11.9
Madhya Pradesh_23.625_75.1097,Madhya Pradesh,Ratlam,Jaora,23.625,75.10972,2024-01-10,11.2
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2015-01-31,7.9
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2016-01-11,10.4
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2017-01-31,8.5
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2018-01-05,7.4
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2019-01-04,3.8
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2020-01-10,6.2
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2021-01-08,7.0
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2022-01-05,6.0
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2023-01-11,5.9
Madhya Pradesh_23.6261_78.575,Madhya Pradesh,Sagar,Jaisinagar,23.62611,78.575,2024-01-10,4.0
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2015-01-29,6.4
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2016-01-11,9.9
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2017-01-31,9.7
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2018-01-05,7.9
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2019-01-08,2.0
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2020-01-11,4.6
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2021-01-08,13.0
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2022-01-05,11.1
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2023-01-11,12.4
Madhya Pradesh_23.6297_78.8333,Madhya Pradesh,Sagar,Jaisinagar,23.62972,78.83333,2024-01-10,5.6
Madhya Pradesh_23.6314_76.2344,Madhya Pradesh,Shajapur,Moman Badodia,23.63139,76.23444,2024-01-10,10.4
Madhya Pradesh_23.6314_80.9228,Madhya Pradesh,Umaria,Manpur,23.63139,80.92278,2024-01-10,6.6
Madhya Pradesh_23.6325_76.2811,Madhya Pradesh,Shajapur,Moman Badodia,23.6325,76.28111,2024-01-10,10.8
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2015-01-06,12.7
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2016-01-31,12.6
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2017-01-06,9.7
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2018-01-10,12.4
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2019-01-04,12.5
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2020-01-14,7.8
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2021-01-10,9.7
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2022-01-09,8.9
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2023-01-27,9.9
Madhya Pradesh_23.6333_75.1222,Madhya Pradesh,Ratlam,Jaora,23.63333,75.12222,2024-01-10,8.3
Madhya Pradesh_23.6336_77.5186,Madhya Pradesh,Bhopal,Berasia,23.63361,77.51861,2024-01-10,9.7
Madhya Pradesh_23.63_80.9222,Madhya Pradesh,Umaria,Manpur,23.63,80.92222,2015-01-17,8.5
Madhya Pradesh_23.63_80.9222,Madhya Pradesh,Umaria,Manpur,23.63,80.92222,2016-01-31,9.8
Madhya Pradesh_23.63_80.9222,Madhya Pradesh,Umaria,Manpur,23.63,80.92222,2017-01-22,6.3
Madhya Pradesh_23.63_80.9222,Madhya Pradesh,Umaria,Manpur,23.63,80.92222,2018-01-14,8.4
Madhya Pradesh_23.63_80.9222,Madhya Pradesh,Umaria,Manpur,23.63,80.92222,2019-01-11,9.8
Madhya Pradesh_23.63_80.9222,Madhya Pradesh,Umaria,Manpur,23.63,80.92222,2020-01-12,5.5
Madhya Pradesh_23.63_80.9222,Madhya Pradesh,Umaria,Manpur,23.63,80.92222,2021-01-10,6.6
Madhya Pradesh_23.63_80.9222,Madhya Pradesh,Umaria,Manpur,23.63,80.92222,2022-01-07,6.6
Madhya Pradesh_23.63_80.9222,Madhya Pradesh,Umaria,Manpur,23.63,80.92222,2023-01-24,6.1
Madhya Pradesh_23.6439_75.8725,Madhya Pradesh,Agar-Malwa,Agar,23.64389,75.8725,2023-01-25,7.2
Madhya Pradesh_23.6439_75.8725,Madhya Pradesh,Agar-Malwa,Agar,23.64389,75.8725,2024-01-10,7.3
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2015-01-31,9.5
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2016-01-31,9.3
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2017-01-03,8.7
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2018-01-05,10.2
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2019-01-10,10.2
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2020-01-29,6.9
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2021-01-10,8.6
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2022-01-10,8.6
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2023-01-19,8.1
Madhya Pradesh_23.6494_76.225,Madhya Pradesh,Shajapur,Moman Badodia,23.64944,76.225,2024-01-10,8.2
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2015-01-15,3.8
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2016-01-19,6.9
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2017-01-24,6.5
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2018-01-03,5.3
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2019-01-16,8.7
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2020-01-11,4.7
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2021-01-07,7.7
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2022-01-06,4.2
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2023-01-20,7.6
Madhya Pradesh_23.6542_77.3469,Madhya Pradesh,Bhopal,Berasia,23.65417,77.34694,2024-01-10,8.0
Madhya Pradesh_23.6567_76.6072,Madhya Pradesh,Rajgarh,Sarangpur,23.65667,76.60722,2023-01-21,9.5
Madhya Pradesh_23.6567_76.6072,Madhya Pradesh,Rajgarh,Sarangpur,23.65667,76.60722,2024-01-10,12.6
