station_id,STATE_UT,DISTRICT,BLOCK,LATITUDE,LONGITUDE,DATE,WL_MBGL,year,delta_wl
Chhattisgarh_21.9111_81.7436,Chhattisgarh,Bemetara,Nawagarh,21.91111,81.74361,2020-01-17,3.3,2020,-18.3
Chhattisgarh_21.9192_82.2692,Chhattisgarh,Bilaspur,Masturi,21.91917,82.26917,2020-01-16,6.1,2020,
Chhattisgarh_21.9192_82.2692,Chhattisgarh,Bilaspur,Masturi,21.91917,82.26917,2023-01-01,6.4,2023,0.3000000000000007
Chhattisgarh_21.9192_82.2692,Chhattisgarh,Bilaspur,Masturi,21.91917,82.26917,2024-01-01,6.4,2024,0.0
Chhattisgarh_21.9208_82.5394,Chhattisgarh,Janjgir-Champa,Nawagarh,21.92083,82.53944,2018-01-15,4.4,2018,
Chhattisgarh_21.9208_82.5394,Chhattisgarh,Janjgir-Champa,Nawagarh,21.92083,82.53944,2020-01-13,6.3,2020,1.8999999999999995
Chhattisgarh_21.9208_82.5394,Chhattisgarh,Janjgir-Champa,Nawagarh,21.92083,82.53944,2024-01-01,6.4,2024,0.10000000000000053
Chhattisgarh_21.925_82.3417,Chhattisgarh,Janjgir-Champa,Akaltara,21.925,82.34167,2018-01-21,6.4,2018,
Chhattisgarh_21.925_82.3417,Chhattisgarh,Janjgir-Champa,Akaltara,21.925,82.34167,2020-01-26,1.7,2020,-4.7
Chhattisgarh_21.925_82.3417,Chhattisgarh,Janjgir-Champa,Akaltara,21.925,82.34167,2024-01-01,2.4,2024,0.7
Chhattisgarh_21.9303_82.3567,Chhattisgarh,Janjgir-Champa,Pamgarh,21.93028,82.35667,2018-01-15,5.4,2018,
Chhattisgarh_21.9303_82.3567,Chhattisgarh,Janjgir-Champa,Pamgarh,21.93028,82.35667,2020-01-29,3.0,2020,-2.4000000000000004
Chhattisgarh_21.9303_82.3567,Chhattisgarh,Janjgir-Champa,Pamgarh,21.93028,82.35667,2024-01-01,4.6,2024,1.5999999999999996
Chhattisgarh_21.9319_82.825,Chhattisgarh,Sakti,Sakti,21.93194,82.825,2018-01-20,2.7,2018,
Chhattisgarh_21.9319_82.825,Chhattisgarh,Sakti,Sakti,21.93194,82.825,2020-01-26,2.3,2020,-0.40000000000000036
Chhattisgarh_21.9319_82.825,Chhattisgarh,Sakti,Sakti,21.93194,82.825,2024-01-01,2.3,2024,0.0
Chhattisgarh_21.9444_82.1336,Chhattisgarh,Bilaspur,Belha,21.94444,82.13361,2018-01-13,8.0,2018,
Chhattisgarh_21.9444_82.1336,Chhattisgarh,Bilaspur,Belha,21.94444,82.13361,2023-01-01,5.3,2023,-2.7
Chhattisgarh_21.9444_82.1336,Chhattisgarh,Bilaspur,Belha,21.94444,82.13361,2024-01-01,5.5,2024,0.20000000000000018
Chhattisgarh_21.9447_82.5947,Chhattisgarh,Janjgir-Champa,Nawagarh,21.94472,82.59472,2018-01-22,3.9,2018,
Chhattisgarh_21.9447_82.5947,Chhattisgarh,Janjgir-Champa,Nawagarh,21.94472,82.59472,2020-01-26,3.0,2020,-0.8999999999999999
Chhattisgarh_21.9447_82.5947,Chhattisgarh,Janjgir-Champa,Nawagarh,21.94472,82.59472,2024-01-01,2.9,2024,-0.10000000000000009
Chhattisgarh_21.9478_82.405,Chhattisgarh,Janjgir-Champa,Akaltara,21.94778,82.405,2018-01-21,4.5,2018,
Chhattisgarh_21.9478_82.405,Chhattisgarh,Janjgir-Champa,Akaltara,21.94778,82.405,2024-01-01,5.2,2024,0.7000000000000002
Chhattisgarh_21.9614_82.7006,Chhattisgarh,Janjgir-Champa,Bamhindih,21.96139,82.70056,2018-01-20,8.7,2018,
Chhattisgarh_21.9614_82.7006,Chhattisgarh,Janjgir-Champa,Bamhindih,21.96139,82.70056,2020-01-20,8.1,2020,-0.5999999999999996
Chhattisgarh_21.9614_82.7006,Chhattisgarh,Janjgir-Champa,Bamhindih,21.96139,82.70056,2024-01-01,4.5,2024,-3.5999999999999996
Chhattisgarh_21.9639_81.2042,Chhattisgarh,Kabeerdham,Kawardha,21.96389,81.20417,2018-01-26,8.1,2018,
Chhattisgarh_21.9639_81.2042,Chhattisgarh,KabeerdhamKawardha,Danganiya,21.96389,81.20417,2024-01-01,3.9,2024,-4.199999999999999
Chhattisgarh_21.9694_82.0472,Chhattisgarh,Bilaspur,Belha,21.96944,82.04722,2023-01-01,5.2,2023,
Chhattisgarh_21.9694_82.0472,Chhattisgarh,Bilaspur,Belha,21.96944,82.04722,2024-01-01,4.0,2024,-1.2000000000000002
Chhattisgarh_21.9694_82.3692,Chhattisgarh,Janjgir-Champa,Akaltara,21.96944,82.36917,2018-01-16,2.3,2018,
Chhattisgarh_21.9694_82.3692,Chhattisgarh,Janjgir-Champa,Akaltara,21.96944,82.36917,2024-01-01,3.9,2024,1.6
Chhattisgarh_21.9708_82.05,Chhattisgarh,Bilaspur,Belha,21.97083,82.05,2023-01-01,4.4,2023,
Chhattisgarh_21.9708_82.05,Chhattisgarh,Bilaspur,Belha,21.97083,82.05,2024-01-01,4.4,2024,0.0
Chhattisgarh_21.9819_82.2383,Chhattisgarh,Bilaspur,Masturi,21.98194,82.23833,2020-01-18,7.3,2020,
Chhattisgarh_21.9819_82.2383,Chhattisgarh,Bilaspur,Masturi,21.98194,82.23833,2024-01-01,5.8,2024,-1.5
Chhattisgarh_21.9833_82.7542,Chhattisgarh,Janjgir-Champa,Bamhindih,21.98333,82.75417,2018-01-20,3.2,2018,
Chhattisgarh_21.9833_82.7542,Chhattisgarh,Janjgir-Champa,Bamhindih,21.98333,82.75417,2024-01-01,3.0,2024,-0.20000000000000018
Chhattisgarh_21.9836_83.1336,Chhattisgarh,Sarangarh Bilaigarh,Sarangarh,21.98361,83.13361,2024-01-01,3.8,2024,
Chhattisgarh_21.9864_82.7175,Chhattisgarh,Janjgir-Champa,Bamhindih,21.98639,82.7175,2024-01-01,5.5,2024,
Chhattisgarh_21.9889_83.0986,Chhattisgarh,Raigarh,Kharsia,21.98889,83.09861,2024-01-01,5.0,2024,
Chhattisgarh_21.9903_82.2667,Chhattisgarh,Bilaspur,Masturi,21.99028,82.26667,2018-01-15,12.0,2018,
Chhattisgarh_21.9903_82.2667,Chhattisgarh,Bilaspur,Masturi,21.99028,82.26667,2020-01-19,2.1,2020,-9.9
Chhattisgarh_21.9903_82.2667,Chhattisgarh,Bilaspur,Masturi,21.99028,82.26667,2024-01-01,3.4,2024,1.2999999999999998
Chhattisgarh_21.9908_82.2428,Chhattisgarh,Bilaspur,Masturi,21.99083,82.24278,2020-01-18,4.3,2020,
Chhattisgarh_21.9908_82.2428,Chhattisgarh,Bilaspur,Masturi,21.99083,82.24278,2023-01-01,4.7,2023,0.40000000000000036
Chhattisgarh_21.9908_82.2428,Chhattisgarh,Bilaspur,Masturi,21.99083,82.24278,2024-01-01,8.0,2024,3.3
Chhattisgarh_21.9914_82.2678,Chhattisgarh,Bilaspur,Masturi,21.99139,82.26778,2018-01-14,1.2,2018,
Chhattisgarh_21.9914_82.2678,Chhattisgarh,Bilaspur,Masturi,21.99139,82.26778,2020-01-19,1.2,2020,0.0
Chhattisgarh_21.9914_82.2678,Chhattisgarh,Bilaspur,Masturi,21.99139,82.26778,2024-01-01,0.7,2024,-0.5
Chhattisgarh_21.9_82.7167,Chhattisgarh,Janjgir-Champa,Bamhindih,21.9,82.71667,2018-01-20,5.4,2018,
Chhattisgarh_21.9_82.7167,Chhattisgarh,Janjgir-Champa,Bamhindih,21.9,82.71667,2024-01-01,5.5,2024,0.09999999999999964
Chhattisgarh_22.0042_82.5792,Chhattisgarh,Janjgir-Champa,Nawagarh,22.00417,82.57917,2018-01-15,7.2,2018,
Chhattisgarh_22.0042_82.5792,Chhattisgarh,Janjgir-Champa,Nawagarh,22.00417,82.57917,2020-01-15,9.6,2020,2.3999999999999995
Chhattisgarh_22.0042_82.5792,Chhattisgarh,Janjgir-Champa,Nawagarh,22.00417,82.57917,2024-01-01,6.0,2024,-3.5999999999999996
Chhattisgarh_22.0064_81.7161,Chhattisgarh,MungeliMungeli,Chirhula,22.00639,81.71611,2018-01-13,1.5,2018,
Chhattisgarh_22.0064_81.7161,Chhattisgarh,MungeliMungeli,Chirhula,22.00639,81.71611,2020-01-16,1.0,2020,-0.5
Chhattisgarh_22.0072_81.2383,Chhattisgarh,Kabeerdham,Kawardha,22.00722,81.23833,2015-01-01,3.6,2015,
Chhattisgarh_22.0072_81.2383,Chhattisgarh,KabeerdhamKawardha,Kawardha,22.00722,81.23833,2018-01-26,3.0,2018,-0.6000000000000001
Chhattisgarh_22.0072_81.2383,Chhattisgarh,KabeerdhamKawardha,Kawardha,22.00722,81.23833,2024-01-01,2.3,2024,-0.7000000000000002
Chhattisgarh_22.0072_81.2383,Chhattisgarh,KabeerdhamKawardha,Kawardha,22.00722,81.23833,2024-01-01,17.2,2024,14.899999999999999
Chhattisgarh_22.0167_81.8389,Chhattisgarh,Mungeli,Pathariya,22.01667,81.83889,2018-01-14,3.3,2018,
Chhattisgarh_22.0167_81.8389,Chhattisgarh,Mungeli,Pathariya,22.01667,81.83889,2024-01-01,2.9,2024,-0.3999999999999999
Chhattisgarh_22.0175_83.1064,Chhattisgarh,Raigarh,Kharsia,22.0175,83.10639,2020-01-28,4.4,2020,
Chhattisgarh_22.0175_83.1064,Chhattisgarh,Raigarh,Kharsia,22.0175,83.10639,2024-01-01,6.6,2024,2.1999999999999993
Chhattisgarh_22.0189_81.7678,Chhattisgarh,Mungeli,Pathariya,22.01889,81.76778,2018-01-13,8.4,2018,
Chhattisgarh_22.0189_81.7678,Chhattisgarh,Mungeli,Pathariya,22.01889,81.76778,2019-01-01,3.5,2019,-4.9
Chhattisgarh_22.0189_81.7678,Chhattisgarh,Mungeli,Pathariya,22.01889,81.76778,2024-01-01,2.1,2024,-1.4
Chhattisgarh_22.0208_82.9625,Chhattisgarh,Sakti,Sakti,22.02083,82.9625,2018-01-20,4.0,2018,
Chhattisgarh_22.0208_82.9625,Chhattisgarh,Sakti,Sakti,22.02083,82.9625,2020-01-25,2.5,2020,-1.5
Chhattisgarh_22.0208_82.9625,Chhattisgarh,Sakti,Sakti,22.02083,82.9625,2024-01-01,5.7,2024,3.2
Chhattisgarh_22.0264_82.4222,Chhattisgarh,Janjgir-Champa,Akaltara,22.02639,82.42222,2018-01-21,1.6,2018,
Chhattisgarh_22.0264_82.4222,Chhattisgarh,Janjgir-Champa,Akaltara,22.02639,82.42222,2018-01-21,1.4,2018,-0.20000000000000018
Chhattisgarh_22.0264_82.4222,Chhattisgarh,Janjgir-Champa,Akaltara,22.02639,82.42222,2019-01-01,2.5,2019,1.1
Chhattisgarh_22.0264_82.4222,Chhattisgarh,Janjgir-Champa,Akaltara,22.02639,82.42222,2024-01-01,1.5,2024,-1.0
Chhattisgarh_22.0264_82.4222,Chhattisgarh,Janjgir-Champa,Akaltara,22.02639,82.42222,2024-01-01,1.4,2024,-0.10000000000000009
Chhattisgarh_22.0333_82.3394,Chhattisgarh,Bilaspur,Masturi,22.03333,82.33944,2018-01-15,5.5,2018,
Chhattisgarh_22.0333_82.3394,Chhattisgarh,Bilaspur,Masturi,22.03333,82.33944,2024-01-01,4.0,2024,-1.5
Chhattisgarh_22.0336_81.8483,Chhattisgarh,Raipur,Arang,22.03361,81.84833,2018-01-13,4.8,2018,
Chhattisgarh_22.0336_81.8483,Chhattisgarh,Raipur,Arang,22.03361,81.84833,2020-01-13,2.4,2020,-2.4
Chhattisgarh_22.0336_81.8483,Chhattisgarh,Raipur,Arang,22.03361,81.84833,2024-01-01,3.3,2024,0.8999999999999999
Chhattisgarh_22.0353_82.6611,Chhattisgarh,Janjgir-Champa,Bamhindih,22.03528,82.66111,2018-01-20,11.3,2018,
Chhattisgarh_22.0353_82.6611,Chhattisgarh,Janjgir-Champa,Bamhindih,22.03528,82.66111,2024-01-01,8.1,2024,-3.200000000000001
Chhattisgarh_22.0517_81.22,Chhattisgarh,KabeerdhamKawardha,Rengakharkhurd,22.05167,81.22,2018-01-26,8.4,2018,
Chhattisgarh_22.0517_81.22,Chhattisgarh,KabeerdhamKawardha,Rengakharkhurd,22.05167,81.22,2024-01-01,6.0,2024,-2.4000000000000004
Chhattisgarh_22.05_82.62,Chhattisgarh,Janjgir-Champa,Baloda,22.05,82.62,2018-01-22,4.3,2018,
Chhattisgarh_22.05_82.62,Chhattisgarh,Janjgir-Champa,Baloda,22.05,82.62,2024-01-01,2.8,2024,-1.5
Chhattisgarh_22.0756_83.1269,Chhattisgarh,Raigarh,Dharamjaigarh,22.07556,83.12694,2020-01-28,5.7,2020,
Chhattisgarh_22.0756_83.1269,Chhattisgarh,Raigarh,Dharamjaigarh,22.07556,83.12694,2024-01-01,5.3,2024,-0.40000000000000036
Chhattisgarh_22.0825_82.46,Chhattisgarh,Janjgir-Champa,Akaltara,22.0825,82.46,2018-01-15,10.6,2018,
Chhattisgarh_22.0825_82.46,Chhattisgarh,Janjgir-Champa,Akaltara,22.0825,82.46,2024-01-01,8.5,2024,-2.0999999999999996
Chhattisgarh_22.0844_83.0769,Chhattisgarh,Raigarh,Kharsia,22.08444,83.07694,2024-01-01,2.7,2024,
Chhattisgarh_22.09_81.8253,Chhattisgarh,MungeliMungeli,Daukapa,22.09,81.82528,2018-01-13,4.5,2018,
Chhattisgarh_22.09_81.8253,Chhattisgarh,MungeliMungeli,Daukapa,22.09,81.82528,2020-01-15,3.6,2020,-0.8999999999999999
Chhattisgarh_22.09_81.8253,Chhattisgarh,Mungeli,Mungeli,22.09,81.82528,2024-01-01,4.9,2024,1.3000000000000003
Chhattisgarh_22.1125_83.3325,Chhattisgarh,Raigarh,Gharghoda,22.1125,83.3325,2020-01-17,6.2,2020,
Chhattisgarh_22.1125_83.3325,Chhattisgarh,Raigarh,Gharghoda,22.1125,83.3325,2024-01-01,6.5,2024,0.2999999999999998
Chhattisgarh_22.1128_82.0447,Chhattisgarh,Bilaspur,Takhatpur,22.11278,82.04472,2018-01-16,2.5,2018,
Chhattisgarh_22.1192_83.3444,Chhattisgarh,Raigarh,Gharghoda,22.11917,83.34444,2020-01-29,3.2,2020,
Chhattisgarh_22.1192_83.3444,Chhattisgarh,Raigarh,Gharghoda,22.11917,83.34444,2024-01-01,3.6,2024,0.3999999999999999
Chhattisgarh_22.1222_81.9875,Chhattisgarh,Bilaspur,Takhatpur,22.12222,81.9875,2018-01-13,5.2,2018,
Chhattisgarh_22.1222_81.9875,Chhattisgarh,Bilaspur,Takhatpur,22.12222,81.9875,2020-01-21,3.7,2020,-1.5
Chhattisgarh_22.1222_81.9875,Chhattisgarh,Bilaspur,Takhatpur,22.12222,81.9875,2024-01-01,7.8,2024,4.1
Chhattisgarh_22.1258_82.2583,Chhattisgarh,Bilaspur,Belha,22.12583,82.25833,2018-01-15,3.9,2018,
Chhattisgarh_22.1258_82.2583,Chhattisgarh,Bilaspur,Belha,22.12583,82.25833,2024-01-01,3.2,2024,-0.6999999999999997
Chhattisgarh_22.125_83.1694,Chhattisgarh,Raigarh,Dharamjaigarh,22.125,83.16944,2020-01-25,5.8,2020,
Chhattisgarh_22.125_83.1694,Chhattisgarh,Raigarh,Dharamjaigarh,22.125,83.16944,2024-01-01,3.5,2024,-2.3
Chhattisgarh_22.1328_83.2508,Chhattisgarh,Raigarh,Gharghoda,22.13278,83.25083,2020-01-25,6.6,2020,
Chhattisgarh_22.1333_81.8694,Chhattisgarh,Bilaspur,Takhatpur,22.13333,81.86944,2018-01-13,3.3,2018,
Chhattisgarh_22.1333_81.8694,Chhattisgarh,Bilaspur,Takhatpur,22.13333,81.86944,2018-01-13,3.2,2018,-0.09999999999999964
Chhattisgarh_22.1333_81.8694,Chhattisgarh,Bilaspur,Takhatpur,22.13333,81.86944,2020-01-23,2.9,2020,-0.30000000000000027
Chhattisgarh_22.1333_82.4778,Chhattisgarh,Janjgir-Champa,Baloda,22.13333,82.47778,2018-01-15,10.8,2018,
Chhattisgarh_22.1356_82.8594,Chhattisgarh,Sakti,Sakti,22.13556,82.85944,2015-01-01,5.0,2015,
Chhattisgarh_22.1356_82.8594,Chhattisgarh,Sakti,Sakti,22.13556,82.85944,2018-01-20,5.3,2018,0.2999999999999998
Chhattisgarh_22.1356_82.8594,Chhattisgarh,Sakti,Sakti,22.13556,82.85944,2020-01-28,5.5,2020,0.20000000000000018
Chhattisgarh_22.1356_82.8594,Chhattisgarh,Sakti,Sakti,22.13556,82.85944,2024-01-01,5.2,2024,-0.2999999999999998
Chhattisgarh_22.1453_82.4158,Chhattisgarh,Bilaspur,Masturi,22.14528,82.41583,2018-01-15,5.7,2018,
Chhattisgarh_22.1453_82.4158,Chhattisgarh,Bilaspur,Masturi,22.14528,82.41583,2020-01-18,4.2,2020,-1.5
Chhattisgarh_22.1453_82.4158,Chhattisgarh,Bilaspur,Masturi,22.14528,82.41583,2024-01-01,4.1,2024,-0.10000000000000053
Chhattisgarh_22.1458_82.2792,Chhattisgarh,Bilaspur,Takhatpur,22.14583,82.27917,2018-01-15,3.6,2018,
Chhattisgarh_22.1458_82.2792,Chhattisgarh,Bilaspur,Takhatpur,22.14583,82.27917,2020-01-19,3.5,2020,-0.10000000000000009
Chhattisgarh_22.1458_82.2792,Chhattisgarh,Bilaspur,Takhatpur,22.14583,82.27917,2024-01-01,2.3,2024,-1.2000000000000002
Chhattisgarh_22.1517_81.1119,Chhattisgarh,Kabeerdham,Bodla,22.15167,81.11194,2018-01-26,4.5,2018,
Chhattisgarh_22.1517_81.1119,Chhattisgarh,Kabeerdham,Bodla,22.15167,81.11194,2024-01-01,4.5,2024,0.0
Chhattisgarh_22.1522_81.6114,Chhattisgarh,MungeliMungeli,Chattan,22.15222,81.61139,2018-01-13,8.8,2018,
Chhattisgarh_22.1522_81.6114,Chhattisgarh,MungeliLormi,Amadob,22.15222,81.61139,2024-01-01,3.4,2024,-5.4
Chhattisgarh_22.1522_81.6114,Chhattisgarh,Mungeli,Mungeli,22.15222,81.61139,2024-01-01,5.7,2024,2.3000000000000003
Chhattisgarh_22.1525_83.1694,Chhattisgarh,Raigarh,Dharamjaigarh,22.1525,83.16944,2024-01-01,8.0,2024,
Chhattisgarh_22.155_83.2797,Chhattisgarh,Raigarh,Dharamjaigarh,22.155,83.27972,2017-01-16,6.5,2017,
Chhattisgarh_22.155_83.2797,Chhattisgarh,Raigarh,Dharamjaigarh,22.155,83.27972,2024-01-01,5.4,2024,-1.0999999999999996
Chhattisgarh_22.1611_81.2208,Chhattisgarh,Kabeerdham,Kawardha,22.16111,81.22083,2015-01-01,13.9,2015,
Chhattisgarh_22.1611_81.2208,Chhattisgarh,Kabeerdham,Kawardha,22.16111,81.22083,2018-01-26,14.5,2018,0.5999999999999996
Chhattisgarh_22.1611_81.2208,Chhattisgarh,KabeerdhamKawardha,Bodla,22.16111,81.22083,2024-01-01,9.0,2024,-5.5
Chhattisgarh_22.1667_81.0583,Chhattisgarh,Bemetara,Bemetara,22.16667,81.05833,2015-01-01,6.6,2015,
Chhattisgarh_22.1667_81.0583,Chhattisgarh,Bemetara,Bemetara,22.16667,81.05833,2018-01-26,8.0,2018,1.4000000000000004
Chhattisgarh_22.1667_81.0583,Chhattisgarh,Bemetara,Bemetara,22.16667,81.05833,2024-01-01,5.9,2024,-2.0999999999999996
Chhattisgarh_22.1708_83.3542,Chhattisgarh,Raigarh,Gharghoda,22.17083,83.35417,2024-01-01,5.4,2024,
Chhattisgarh_22.175_81.3167,Chhattisgarh,Kabeerdham,Bodla,22.175,81.31667,2015-01-01,7.2,2015,
Chhattisgarh_22.175_81.3167,Chhattisgarh,Kabeerdham,Bodla,22.175,81.31667,2018-01-26,12.0,2018,4.8
Chhattisgarh_22.175_81.3167,Chhattisgarh,Kabeerdham,Bodla,22.175,81.31667,2024-01-01,4.5,2024,-7.5
Chhattisgarh_22.1861_82.0417,Chhattisgarh,Bilaspur,Takhatpur,22.18611,82.04167,2018-01-13,2.7,2018,
Chhattisgarh_22.1861_82.0417,Chhattisgarh,Bilaspur,Takhatpur,22.18611,82.04167,2018-01-14,1.8,2018,-0.9000000000000001
Chhattisgarh_22.1861_82.0417,Chhattisgarh,Bilaspur,Takhatpur,22.18611,82.04167,2020-01-18,2.9,2020,1.0999999999999999
Chhattisgarh_22.1861_82.0417,Chhattisgarh,Bilaspur,Takhatpur,22.18611,82.04167,2023-01-01,4.7,2023,1.8000000000000003
Chhattisgarh_22.1861_82.0417,Chhattisgarh,Bilaspur,Takhatpur,22.18611,82.04167,2024-01-01,2.8,2024,-1.9000000000000004
Chhattisgarh_22.1864_82.0411,Chhattisgarh,Bilaspur,Takhatpur,22.18639,82.04111,2018-01-17,23.1,2018,
Chhattisgarh_22.1944_82.1389,Chhattisgarh,Bilaspur,Belha,22.19444,82.13889,2018-01-14,2.8,2018,
Chhattisgarh_22.1944_82.1389,Chhattisgarh,Bilaspur,Belha,22.19444,82.13889,2023-01-01,2.4,2023,-0.3999999999999999
Chhattisgarh_22.1944_82.1389,Chhattisgarh,Bilaspur,Belha,22.19444,82.13889,2024-01-01,2.4,2024,0.0
Chhattisgarh_22.1967_82.7853,Chhattisgarh,Korba,Kartala,22.19667,82.78528,2018-01-16,5.1,2018,
Chhattisgarh_22.1967_82.7853,Chhattisgarh,Korba,Kartala,22.19667,82.78528,2020-01-25,3.4,2020,-1.6999999999999997
Chhattisgarh_22.1967_82.7853,Chhattisgarh,Korba,Kartala,22.19667,82.78528,2024-01-01,5.2,2024,1.8000000000000003
Chhattisgarh_22.1997_82.7731,Chhattisgarh,KorbaKartala,Barpali,22.19972,82.77306,2015-01-01,5.9,2015,
Chhattisgarh_22.1997_82.7731,Chhattisgarh,Korba,Kartala,22.19972,82.77306,2024-01-01,4.6,2024,-1.3000000000000007
Chhattisgarh_22.2042_83.1042,Chhattisgarh,Raigarh,Dharamjaigarh,22.20417,83.10417,2020-01-15,9.0,2020,
Chhattisgarh_22.2042_83.1042,Chhattisgarh,Raigarh,Dharamjaigarh,22.20417,83.10417,2024-01-01,4.6,2024,-4.4
Chhattisgarh_22.2058_83.0003,Chhattisgarh,KorbaKartala,Jogipali,22.20583,83.00028,2015-01-01,7.5,2015,
Chhattisgarh_22.2058_83.0003,Chhattisgarh,Korba,Kartala,22.20583,83.00028,2018-01-17,7.2,2018,-0.2999999999999998
Chhattisgarh_22.2058_83.0003,Chhattisgarh,KorbaKartala,Jogipali,22.20583,83.00028,2020-01-18,4.9,2020,-2.3
Chhattisgarh_22.2058_83.0003,Chhattisgarh,Korba,Kartala,22.20583,83.00028,2024-01-01,6.0,2024,1.0999999999999996
Chhattisgarh_22.2125_81.9317,Chhattisgarh,Bilaspur,Takhatpur,22.2125,81.93167,2024-01-01,6.1,2024,
Chhattisgarh_22.2231_83.3442,Chhattisgarh,Raigarh,Gharghoda,22.22306,83.34417,2024-01-01,4.1,2024,
Chhattisgarh_22.2278_81.6653,Chhattisgarh,Balodabazar-Bhatapara,Bhatapara,22.22778,81.66528,2018-01-16,6.2,2018,
Chhattisgarh_22.2278_81.6653,Chhattisgarh,Balodabazar-Bhatapara,Bhatapara,22.22778,81.66528,2019-01-01,8.7,2019,2.499999999999999
Chhattisgarh_22.2278_81.6653,Chhattisgarh,Balodabazar-Bhatapara,Bhatapara,22.22778,81.66528,2024-01-01,7.3,2024,-1.3999999999999995
Chhattisgarh_22.2314_83.3975,Chhattisgarh,Raigarh,Gharghoda,22.23139,83.3975,2020-01-15,4.2,2020,
Chhattisgarh_22.2314_83.3975,Chhattisgarh,Raigarh,Gharghoda,22.23139,83.3975,2024-01-01,4.2,2024,0.0
Chhattisgarh_22.2333_82.7633,Chhattisgarh,Korba,Kartala,22.23333,82.76333,2018-01-17,6.5,2018,
Chhattisgarh_22.2333_82.7633,Chhattisgarh,Korba,Kartala,22.23333,82.76333,2024-01-01,4.4,2024,-2.0999999999999996
Chhattisgarh_22.2372_83.0892,Chhattisgarh,Raigarh,Dharamjaigarh,22.23722,83.08917,2024-01-01,4.0,2024,
Chhattisgarh_22.2375_81.5458,Chhattisgarh,Kabeerdham,Pandariya,22.2375,81.54583,2015-01-01,9.5,2015,
Chhattisgarh_22.2375_81.5458,Chhattisgarh,KabeerdhamPandariya,Kapada,22.2375,81.54583,2018-01-26,10.0,2018,0.5
Chhattisgarh_22.24_83.0203,Chhattisgarh,KorbaKartala,Charmar,22.24,83.02028,2015-01-01,6.5,2015,
Chhattisgarh_22.24_83.0203,Chhattisgarh,KorbaKartala,Charmar,22.24,83.02028,2018-01-19,4.1,2018,-2.4000000000000004
Chhattisgarh_22.24_83.0203,Chhattisgarh,Korba,Kartala,22.24,83.02028,2024-01-01,4.8,2024,0.7000000000000002
Chhattisgarh_22.2542_81.8833,Chhattisgarh,Bilaspur,Kota,22.25417,81.88333,2018-01-13,6.0,2018,
Chhattisgarh_22.2542_81.8833,Chhattisgarh,Bilaspur,Kota,22.25417,81.88333,2024-01-01,5.0,2024,-1.0
Chhattisgarh_22.2575_81.8353,Chhattisgarh,Bilaspur,Takhatpur,22.2575,81.83528,2018-01-13,5.9,2018,
Chhattisgarh_22.2575_81.8353,Chhattisgarh,Bilaspur,Takhatpur,22.2575,81.83528,2024-01-01,5.7,2024,-0.20000000000000018
Chhattisgarh_22.2597_81.9456,Chhattisgarh,Bilaspur,Takhatpur,22.25972,81.94556,2018-01-13,12.0,2018,
Chhattisgarh_22.2597_81.9456,Chhattisgarh,Bilaspur,Takhatpur,22.25972,81.94556,2023-01-01,6.8,2023,-5.2
Chhattisgarh_22.2597_81.9456,Chhattisgarh,Bilaspur,Takhatpur,22.25972,81.94556,2024-01-01,9.3,2024,2.500000000000001
Chhattisgarh_22.2675_81.9586,Chhattisgarh,Bilaspur,Kota,22.2675,81.95861,2018-01-13,9.6,2018,
Chhattisgarh_22.2675_81.9586,Chhattisgarh,Bilaspur,Kota,22.2675,81.95861,2020-01-17,8.4,2020,-1.1999999999999993
Chhattisgarh_22.2675_81.9586,Chhattisgarh,Bilaspur,Kota,22.2675,81.95861,2023-01-01,6.7,2023,-1.7000000000000002
Chhattisgarh_22.2675_81.9586,Chhattisgarh,Bilaspur,Kota,22.2675,81.95861,2024-01-01,6.4,2024,-0.2999999999999998
Chhattisgarh_22.2722_83.4167,Chhattisgarh,Raigarh,Gharghoda,22.27222,83.41667,2024-01-01,9.8,2024,
Chhattisgarh_22.2725_81.7544,Chhattisgarh,Bilaspur,Takhatpur,22.2725,81.75444,2018-01-13,7.8,2018,
Chhattisgarh_22.2725_81.7544,Chhattisgarh,Bilaspur,Takhatpur,22.2725,81.75444,2024-01-01,4.3,2024,-3.5
Chhattisgarh_22.275_82.7278,Chhattisgarh,Korba,Korba,22.275,82.72778,2015-01-01,4.4,2015,
Chhattisgarh_22.275_82.7278,Chhattisgarh,Korba,Korba,22.275,82.72778,2018-01-17,4.5,2018,0.09999999999999964
Chhattisgarh_22.275_82.7278,Chhattisgarh,Korba,Korba,22.275,82.72778,2020-01-17,4.0,2020,-0.5
Chhattisgarh_22.275_82.7278,Chhattisgarh,Korba,Korba,22.275,82.72778,2024-01-01,4.0,2024,0.0
Chhattisgarh_22.2764_82.8667,Chhattisgarh,Korba,Kartala,22.27639,82.86667,2018-01-17,5.2,2018,
Chhattisgarh_22.2764_82.8667,Chhattisgarh,Korba,Kartala,22.27639,82.86667,2024-01-01,6.2,2024,1.0
Chhattisgarh_22.2764_82.8858,Chhattisgarh,Korba,Korba,22.27639,82.88583,2015-01-01,6.3,2015,
Chhattisgarh_22.2764_82.8858,Chhattisgarh,Korba,Korba,22.27639,82.88583,2018-01-18,6.0,2018,-0.2999999999999998
Chhattisgarh_22.2764_82.8858,Chhattisgarh,Korba,Korba,22.27639,82.88583,2020-01-19,6.5,2020,0.5
