station_id,year,WL_MBGL,GAVI,STATE_UT,DISTRICT,mean_delta,WL_forecast_1y,WL_forecast_3y,min_wl,max_wl,GAVI_forecast_1y,GAVI_forecast_3y,GAVI_CATEGORY_1y,GAVI_CATEGORY_3y,FUTURE_ALERT_1y,FUTURE_ALERT_3y
Madhya Pradesh_25.1103_80.7828,2024,7.7,62.49999999999998,Madhya Pradesh,Satna,-0.1874999999999999,7.5125,7.1375,6.8,9.2,70.31249999999997,85.93749999999997,Watch,Safe,STABLE,RECOVERY_EXPECTED
Gujarat_22.0625_70.3833,2024,2.9,86.3905325443787,Gujarat,Jamnagar,-1.1666666666666665,1.7333333333333334,0.0,0.6,17.5,93.29388560157791,100.0,Safe,Safe,STABLE,STABLE
Odisha_20.7464_82.5972,2024,3.9,78.0,Odisha,Nuapada,-0.28333333333333327,3.6166666666666667,3.05,2.8,7.8,83.66666666666667,95.0,Safe,Safe,STABLE,RECOVERY_EXPECTED
Madhya Pradesh_24.4767_75.145,2024,7.0,21.42857142857142,Madhya Pradesh,Neemuch,0.3000000000000001,7.3,7.9,2.6,8.2,16.07142857142858,5.357142857142838,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Madhya Pradesh_24.4742_75.6881,2024,8.3,22.72727272727273,Madhya Pradesh,Mandsaur,0.3000000000000001,8.600000000000001,9.200000000000001,3.2,9.8,18.181818181818166,9.090909090909083,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Odisha_20.7572_84.0703,2024,3.2,0.0,Odisha,Boudh,0.11111111111111109,3.3111111111111113,3.533333333333333,1.3,3.2,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Madhya Pradesh_24.4717_80.7592,2024,10.2,0.0,Madhya Pradesh,Satna,0.7222222222222223,10.92222222222222,12.366666666666667,3.3,10.2,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Madhya Pradesh_24.4706_75.1439,2024,8.1,34.66666666666667,Madhya Pradesh,Neemuch,0.2666666666666666,8.366666666666667,8.899999999999999,3.2,10.7,31.1111111111111,24.00000000000001,Stressed,Critical,STABLE,FUTURE_CRITICAL
Odisha_20.7494_84.3272,2024,4.4,53.33333333333332,Odisha,Boudh,-0.044444444444444405,4.355555555555556,4.2666666666666675,3.7,5.2,56.29629629629627,62.22222222222218,Watch,Watch,STABLE,STABLE
Odisha_20.7464_82.9447,2024,3.8,44.444444444444464,Odisha,Balangir,0.07999999999999997,3.88,4.04,3.3,4.2,35.55555555555557,17.777777777777782,Stressed,Critical,STABLE,FUTURE_CRITICAL
Haryana_28.0778_77.4389,2024,13.1,87.17948717948718,Haryana,Palwal,0.08333333333333326,13.183333333333334,13.35,12.6,16.5,85.04273504273503,80.76923076923077,Safe,Safe,STABLE,STABLE
Haryana_28.05_76.1125,2024,10.1,36.53846153846154,Haryana,Mahendragarh,0.23750000000000016,10.3375,10.8125,3.5,13.9,34.254807692307686,29.6875,Stressed,Stressed,STABLE,STABLE
Haryana_28.0444_77.4722,2024,10.4,49.99999999999998,Haryana,Palwal,0.03333333333333351,10.433333333333334,10.5,8.1,12.7,49.275362318840564,47.82608695652173,Stressed,Stressed,STABLE,STABLE
Madhya Pradesh_24.4717_81.3781,2024,8.2,0.0,Madhya Pradesh,Rewa,0.3428571428571428,8.542857142857143,9.228571428571428,3.3,8.2,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Tamil Nadu_8.625_77.9083,2024,2.9,67.74193548387098,Tamil Nadu,Thoothukkudi,0.06666666666666665,2.966666666666667,3.0999999999999996,1.9,5.0,65.59139784946235,61.290322580645174,Watch,Watch,STABLE,STABLE
Tamil Nadu_8.6083_77.85,2024,0.5,100.0,Tamil Nadu,Thoothukkudi,-0.03333333333333331,0.4666666666666667,0.4000000000000001,0.5,4.9,100.0,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.0417_77.0111,2024,3.2,89.4736842105263,Haryana,Nuh,-0.2285714285714285,2.9714285714285715,2.5142857142857147,3.0,4.9,100.0,100.0,Safe,Safe,RECOVERY_EXPECTED,STABLE
Haryana_28.0225_77.1767,2024,6.5,100.0,Haryana,Palwal,-1.1857142857142857,5.314285714285714,2.942857142857143,6.5,14.8,100.0,100.0,Safe,Safe,STABLE,STABLE
Madhya Pradesh_25.1964_78.6961,2024,6.9,63.934426229508205,Madhya Pradesh,Niwari,-0.16249999999999987,6.737500000000001,6.4125000000000005,4.7,10.8,66.5983606557377,71.92622950819671,Watch,Watch,STABLE,STABLE
Odisha_20.5253_85.9408,2024,2.1,59.999999999999964,Odisha,Cuttack,0.022222222222222254,2.1222222222222222,2.166666666666667,1.9,2.4,55.555555555555536,46.666666666666586,Watch,Stressed,STABLE,STABLE
Madhya Pradesh_25.2547_78.6733,2024,5.4,85.8974358974359,Madhya Pradesh,Niwari,-0.011111111111111072,5.388888888888889,5.366666666666667,4.3,12.1,86.03988603988604,86.32478632478632,Safe,Safe,STABLE,STABLE
Madhya Pradesh_25.1333_78.2067,2024,9.6,30.769230769230795,Madhya Pradesh,Shivpuri,0.17142857142857146,9.77142857142857,10.114285714285714,6.9,10.8,26.373626373626415,17.58241758241761,Stressed,Critical,STABLE,FUTURE_CRITICAL
Madhya Pradesh_25.1278_80.2439,2024,7.5,0.0,Madhya Pradesh,Chhatarpur,0.27777777777777785,7.777777777777778,8.333333333333334,3.0,7.5,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Odisha_20.5233_86.4419,2024,2.2,58.823529411764696,Odisha,Kendrapara,-0.044444444444444425,2.155555555555556,2.066666666666667,1.5,3.2,61.43790849673201,66.66666666666666,Watch,Watch,STABLE,STABLE
Odisha_20.51_86.36,2024,1.5,62.5,Odisha,Kendrapara,-0.055555555555555566,1.4444444444444444,1.3333333333333333,0.9,2.5,65.97222222222223,72.91666666666667,Watch,Watch,STABLE,STABLE
Gujarat_22.033_70.125,2024,11.4,27.500000000000004,Gujarat,Jamnagar,0.2777777777777779,11.677777777777779,12.233333333333334,2.7,14.7,25.185185185185187,20.55555555555554,Stressed,Critical,STABLE,FUTURE_CRITICAL
Gujarat_22.04_73.62,2024,3.2,72.7272727272727,Gujarat,Narmada,-0.23333333333333325,2.966666666666667,2.5000000000000004,2.3,5.6,79.79797979797979,93.93939393939392,Safe,Safe,STABLE,RECOVERY_EXPECTED
Gujarat_22.038_73.888,2024,6.6,64.86486486486487,Gujarat,Chhotaudepur,0.08888888888888886,6.688888888888888,6.866666666666666,5.3,9.0,62.462462462462476,57.657657657657666,Watch,Watch,STABLE,STABLE
Madhya Pradesh_25.1861_80.2872,2024,3.0,0.0,Madhya Pradesh,Chhatarpur,0.15555555555555556,3.1555555555555554,3.466666666666667,1.6,3.0,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Gujarat_22.025_71.125,2024,6.8,100.0,Gujarat,Rajkot,-0.6000000000000002,6.199999999999999,4.999999999999999,6.8,11.7,100.0,100.0,Safe,Safe,STABLE,STABLE
Telangana_18.2698_80.4889,2024,9.3,11.111111111111072,Telangana,Mulugu,0.15555555555555556,9.455555555555556,9.766666666666667,6.9,9.6,5.349794238683114,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_18.2329_80.3128,2024,2.9,54.28571428571429,Telangana,Mulugu,-0.2111111111111111,2.6888888888888887,2.2666666666666666,1.3,4.8,60.31746031746032,72.3809523809524,Watch,Watch,STABLE,RECOVERY_EXPECTED
Gujarat_22.0375_69.875,2024,11.2,0.0,Gujarat,Jamnagar,0.2124999999999999,11.4125,11.837499999999999,4.3,11.2,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Haryana_28.2208_77.3083,2024,4.2,0.0,Haryana,Palwal,0.35714285714285715,4.557142857142857,5.271428571428571,0.5,4.2,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Tamil Nadu_13.4_80.1333,2024,4.5,62.5,Tamil Nadu,Thiruvallur,-0.10000000000000003,4.4,4.2,3.6,6.0,66.66666666666666,75.0,Watch,Safe,STABLE,STABLE
Haryana_28.0083_77.0042,2024,2.9,75.86206896551725,Haryana,Nuh,-0.3666666666666667,2.533333333333333,1.7999999999999998,2.2,5.1,88.5057471264368,100.0,Safe,Safe,RECOVERY_EXPECTED,RECOVERY_EXPECTED
Haryana_27.9167_76.9833,2024,4.3,97.67441860465117,Haryana,Nuh,0.019999999999999928,4.319999999999999,4.359999999999999,4.2,8.5,97.20930232558142,96.27906976744188,Safe,Safe,STABLE,STABLE
Tamil Nadu_8.7344_77.9194,2024,0.9,100.0,Tamil Nadu,Thoothukkudi,-0.055555555555555455,0.8444444444444446,0.7333333333333336,0.9,5.8,100.0,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.2056_76.6667,2024,19.7,100.0,Haryana,Rewari,-0.9166666666666666,18.78333333333333,16.95,19.7,25.2,100.0,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.1944_77.3778,2024,8.9,15.384615384615397,Haryana,Palwal,0.08000000000000008,8.98,9.14,6.7,9.3,12.307692307692319,6.153846153846154,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Haryana_28.1861_77.0986,2024,2.2,68.42105263157893,Haryana,Nuh,-0.325,1.8750000000000002,1.225,1.0,4.8,76.9736842105263,94.07894736842105,Safe,Safe,STABLE,RECOVERY_EXPECTED
Haryana_28.2417_76.5083,2024,12.3,87.49999999999999,Haryana,Rewari,0.06666666666666672,12.366666666666667,12.5,11.9,15.1,85.41666666666666,81.25000000000001,Safe,Safe,STABLE,STABLE
Tamil Nadu_13.3419_80.1892,2024,4.6,66.6666666666667,Tamil Nadu,Thiruvallur,0.02222222222222213,4.622222222222222,4.666666666666666,4.3,5.2,64.19753086419757,59.25925925925932,Watch,Watch,STABLE,STABLE
Tamil Nadu_13.3319_80.2792,2024,0.4,100.0,Tamil Nadu,Thiruvallur,-0.05999999999999976,0.34000000000000025,0.22000000000000075,0.4,8.7,100.0,100.0,Safe,Safe,STABLE,STABLE
Tamil Nadu_13.3417_79.9083,2024,2.4,96.7741935483871,Tamil Nadu,Thiruvallur,-0.42857142857142866,1.9714285714285713,1.1142857142857139,2.3,5.4,100.0,100.0,Safe,Safe,STABLE,STABLE
Madhya Pradesh_24.4622_74.9322,2024,5.9,61.627906976744185,Madhya Pradesh,Neemuch,-0.34444444444444444,5.555555555555556,4.866666666666667,2.6,11.2,65.63307493540051,73.64341085271317,Watch,Watch,STABLE,STABLE
Odisha_20.7639_85.8017,2024,2.1,64.99999999999999,Odisha,Dhenkanal,-0.16249999999999998,1.9375,1.6125000000000003,1.4,3.4,73.125,89.37499999999999,Watch,Safe,STABLE,RECOVERY_EXPECTED
Madhya Pradesh_24.4667_75.4333,2024,1.8,100.0,Madhya Pradesh,Neemuch,-0.18888888888888888,1.6111111111111112,1.2333333333333334,1.8,4.0,100.0,100.0,Safe,Safe,STABLE,STABLE
Madhya Pradesh_24.4667_75.3308,2024,4.4,7.894736842105255,Madhya Pradesh,Neemuch,0.21111111111111114,4.611111111111112,5.033333333333334,0.9,4.7,2.3391812865496964,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Gujarat_21.9166_69.8582,2024,6.1,62.61682242990655,Gujarat,Devbhumi Dwarka,-0.6555555555555556,5.444444444444444,4.133333333333333,2.1,12.8,68.74350986500521,80.9968847352025,Watch,Safe,STABLE,RECOVERY_EXPECTED
Gujarat_21.915_70.7455,2024,4.9,100.0,Gujarat,Rajkot,-0.5428571428571428,4.357142857142858,3.271428571428572,4.9,15.3,100.0,100.0,Safe,Safe,STABLE,STABLE
Gujarat_21.9104_72.7886,2024,5.0,83.60655737704919,Gujarat,Bharuch,-0.6375,4.3625,3.0875000000000004,4.0,10.1,94.05737704918033,100.0,Safe,Safe,RECOVERY_EXPECTED,RECOVERY_EXPECTED
Telangana_18.3034_80.2065,2024,2.0,81.25,Telangana,Mulugu,0.04444444444444436,2.0444444444444443,2.133333333333333,1.4,4.6,79.86111111111111,77.08333333333334,Safe,Safe,STABLE,STABLE
Gujarat_21.9905_69.2443,2024,10.1,11.764705882352954,Gujarat,Devbhumi Dwarka,0.2555555555555556,10.355555555555556,10.866666666666667,4.1,10.9,8.006535947712411,0.4901960784313708,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_18.297_79.9613,2024,2.0,57.14285714285714,Telangana,Mulugu,-0.17777777777777778,1.8222222222222222,1.4666666666666668,0.8,3.6,63.49206349206349,76.19047619047619,Watch,Safe,STABLE,RECOVERY_EXPECTED
Gujarat_22.0169_69.3893,2024,17.9,29.27927927927928,Gujarat,Devbhumi Dwarka,-0.8125,17.0875,15.462499999999999,2.2,24.4,32.939189189189186,40.259009009009006,Stressed,Stressed,STABLE,STABLE
Gujarat_21.998_70.994,2024,4.2,100.0,Gujarat,Rajkot,-0.8124999999999999,3.3875,1.7625000000000006,4.2,10.7,100.0,100.0,Safe,Safe,STABLE,STABLE
Telangana_18.2968_79.9632,2024,3.3,37.037037037037045,Telangana,Mulugu,-4.9343245538895844e-17,3.3,3.3,1.6,4.3,37.037037037037045,37.037037037037045,Stressed,Stressed,STABLE,STABLE
Telangana_18.2817_78.7138,2024,4.5,68.67469879518072,Telangana,Rajanna Sircilla,-0.6333333333333333,3.8666666666666667,2.6,1.9,10.2,76.30522088353413,91.56626506024097,Safe,Safe,STABLE,RECOVERY_EXPECTED
Gujarat_21.9917_72.675,2024,4.0,37.20930232558138,Gujarat,Bharuch,0.02222222222222224,4.022222222222222,4.066666666666666,1.3,5.6,36.69250645994831,35.65891472868217,Stressed,Stressed,STABLE,STABLE
Madhya Pradesh_25.2128_77.6056,2024,13.1,54.487179487179496,Madhya Pradesh,Shivpuri,-0.02222222222222234,13.077777777777778,13.033333333333333,6.0,21.6,54.629629629629626,54.91452991452992,Watch,Watch,STABLE,STABLE
Gujarat_21.979_69.6,2024,7.3,100.0,Gujarat,Devbhumi Dwarka,-0.7714285714285712,6.5285714285714285,4.985714285714286,7.3,15.3,100.0,100.0,Safe,Safe,STABLE,STABLE
Gujarat_21.967_71.579,2024,0.8,100.0,Gujarat,Botad,-0.5142857142857143,0.2857142857142857,0.0,0.8,5.5,100.0,100.0,Safe,Safe,STABLE,STABLE
Gujarat_21.958_71.204,2024,1.2,100.0,Gujarat,Amreli,-1.9400000000000002,0.0,0.0,1.2,10.9,100.0,100.0,Safe,Safe,STABLE,STABLE
Gujarat_21.9667_70.875,2024,13.1,0.0,Gujarat,Rajkot,0.7285714285714284,13.828571428571427,15.285714285714285,6.3,13.1,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Odisha_20.7639_84.3167,2024,3.1,39.99999999999999,Odisha,Boudh,-0.044444444444444425,3.055555555555556,2.966666666666667,1.6,4.1,41.77777777777776,45.33333333333333,Stressed,Stressed,STABLE,STABLE
Odisha_20.7625_84.2306,2024,2.9,89.99999999999999,Odisha,Boudh,-0.044444444444444446,2.8555555555555556,2.7666666666666666,2.8,3.8,94.44444444444441,100.0,Safe,Safe,STABLE,STABLE
Odisha_20.7597_83.8369,2024,4.9,31.24999999999999,Odisha,Boudh,0.057142857142857176,4.957142857142857,5.071428571428572,3.8,5.4,27.67857142857143,20.535714285714256,Stressed,Critical,STABLE,FUTURE_CRITICAL
Madhya Pradesh_24.4628_80.2514,2024,1.1,100.0,Madhya Pradesh,Panna,-0.15555555555555556,0.9444444444444445,0.6333333333333334,1.1,4.1,100.0,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.5708_76.8417,2024,2.1,0.0,Haryana,Jhajjar,0.12000000000000006,2.22,2.4600000000000004,0.1,2.1,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Haryana_28.5458_76.4792,2024,1.6,81.48148148148148,Haryana,Jhajjar,0.06666666666666672,1.6666666666666667,1.8000000000000003,1.1,3.8,79.01234567901234,74.07407407407408,Safe,Watch,STABLE,STABLE
Madhya Pradesh_24.4619_75.4411,2024,3.8,53.33333333333334,Madhya Pradesh,Neemuch,-0.17777777777777784,3.622222222222222,3.266666666666666,2.4,5.4,59.25925925925928,71.11111111111113,Watch,Watch,STABLE,RECOVERY_EXPECTED
Madhya Pradesh_24.4536_74.8739,2024,3.8,50.0,Madhya Pradesh,Neemuch,-5.396917480816733e-17,3.8,3.8,2.5,5.1,50.0,50.0,Watch,Watch,STABLE,STABLE
Madhya Pradesh_24.4531_78.1,2024,2.1,55.99999999999999,Madhya Pradesh,Ashoknagar,-0.07142857142857147,2.0285714285714285,1.8857142857142857,1.0,3.5,58.85714285714286,64.57142857142857,Watch,Watch,STABLE,STABLE
Tamil Nadu_13.2667_80.2792,2024,0.2,100.0,Tamil Nadu,Thiruvallur,-0.055555555555555546,0.14444444444444446,0.03333333333333338,0.2,2.2,100.0,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.4694_76.5722,2024,3.0,77.41935483870968,Haryana,Jhajjar,-0.44444444444444453,2.5555555555555554,1.6666666666666665,0.9,10.2,82.19832735961768,91.75627240143369,Safe,Safe,STABLE,STABLE
Haryana_28.425_76.8833,2024,20.6,50.98039215686272,Haryana,Gurugram,0.08750000000000036,20.6875,20.862500000000004,18.1,23.2,49.26470588235294,45.83333333333326,Stressed,Stressed,STABLE,STABLE
Tamil Nadu_13.2625_80.2903,2024,0.4,77.77777777777779,Tamil Nadu,Thiruvallur,0.0,0.4,0.4,0.0,1.8,77.77777777777779,77.77777777777779,Safe,Safe,STABLE,STABLE
Haryana_28.3458_77.3208,2024,30.1,8.695652173913004,Haryana,Faridabad,0.11250000000000027,30.212500000000002,30.437500000000004,28.0,30.3,3.8043478260868957,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Tamil Nadu_13.3125_80.05,2024,1.4,100.0,Tamil Nadu,Thiruvallur,-0.5444444444444445,0.8555555555555554,0.0,1.4,6.3,100.0,100.0,Safe,Safe,STABLE,STABLE
Tamil Nadu_13.2703_80.2631,2024,0.6,100.0,Tamil Nadu,Thiruvallur,-0.375,0.22499999999999998,0.0,0.6,3.6,100.0,100.0,Safe,Safe,STABLE,STABLE
Tamil Nadu_13.1367_80.1694,2024,1.4,100.0,Tamil Nadu,Chennai,-0.38,1.02,0.2599999999999998,1.4,3.3,100.0,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.7028_76.2167,2024,5.7,29.032258064516114,Haryana,Bhiwani,0.0571428571428572,5.757142857142857,5.871428571428572,3.5,6.6,27.188940092165893,23.502304147465413,Stressed,Critical,STABLE,FUTURE_CRITICAL
Tamil Nadu_13.1_80.25,2024,0.6,92.3076923076923,Tamil Nadu,Chennai,-0.2333333333333333,0.3666666666666667,0.0,0.3,4.2,98.29059829059828,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.6167_76.6556,2024,1.5,66.66666666666666,Haryana,Jhajjar,-0.3714285714285714,1.1285714285714286,0.3857142857142859,0.2,4.1,76.19047619047619,95.23809523809523,Safe,Safe,STABLE,RECOVERY_EXPECTED
Tamil Nadu_13.1167_80.275,2024,2.1,98.9010989010989,Tamil Nadu,Chennai,-0.375,1.725,0.9750000000000001,2.0,11.1,100.0,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.6_76.5083,2024,1.4,100.0,Haryana,Jhajjar,-0.38888888888888895,1.011111111111111,0.23333333333333295,1.4,5.1,100.0,100.0,Safe,Safe,STABLE,STABLE
Tamil Nadu_13.1211_80.0617,2024,1.0,97.75280898876404,Tamil Nadu,Thiruvallur,-1.45,0.0,0.0,0.8,9.7,100.0,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.675_76.8417,2024,3.2,32.14285714285713,Haryana,Jhajjar,0.2166666666666667,3.416666666666667,3.8500000000000005,1.3,4.1,24.404761904761884,8.928571428571397,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Haryana_28.65_76.7833,2024,2.9,73.52941176470588,Haryana,Jhajjar,-0.31250000000000006,2.5875,1.9624999999999997,2.0,5.4,82.72058823529413,100.0,Safe,Safe,STABLE,RECOVERY_EXPECTED
Haryana_28.6722_76.4306,2024,2.5,0.0,Haryana,Jhajjar,0.13333333333333333,2.6333333333333333,2.9,1.4,2.5,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Madhya Pradesh_24.4467_82.1708,2024,17.6,0.0,Madhya Pradesh,Sidhi,0.7875000000000001,18.387500000000003,19.962500000000002,11.3,17.6,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Madhya Pradesh_24.4439_81.1181,2024,5.3,20.000000000000018,Madhya Pradesh,Maihar,0.2666666666666666,5.566666666666666,6.1,2.9,5.9,11.111111111111127,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Odisha_20.7828_86.0703,2024,2.3,50.000000000000014,Odisha,Jajapur,-0.06249999999999992,2.2375,2.1125000000000003,1.4,3.2,53.47222222222223,60.41666666666665,Watch,Watch,STABLE,STABLE
Madhya Pradesh_24.4506_80.4608,2024,3.8,63.41463414634148,Madhya Pradesh,Satna,-0.1888888888888889,3.6111111111111107,3.233333333333333,2.3,6.4,68.02168021680217,77.23577235772359,Watch,Safe,STABLE,STABLE
Madhya Pradesh_24.4522_75.0631,2024,4.9,28.07017543859649,Madhya Pradesh,Neemuch,0.2857142857142857,5.185714285714286,5.757142857142857,0.8,6.5,23.05764411027569,13.032581453634084,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Odisha_20.5189_86.3739,2024,1.4,45.454545454545446,Odisha,Kendrapara,-0.033333333333333354,1.3666666666666665,1.2999999999999998,0.2,2.4,46.96969696969697,50.0,Stressed,Watch,STABLE,STABLE
Odisha_20.5175_85.92,2024,5.6,85.00000000000001,Odisha,Cuttack,-0.1333333333333334,5.466666666666666,5.199999999999999,5.3,7.3,91.6666666666667,100.0,Safe,Safe,STABLE,STABLE
Madhya Pradesh_25.4528_78.1853,2024,10.8,52.57731958762886,Madhya Pradesh,Shivpuri,-0.01111111111111117,10.78888888888889,10.766666666666667,6.2,15.9,52.691867124856806,52.920962199312704,Watch,Watch,STABLE,STABLE
Madhya Pradesh_25.3447_78.8011,2024,4.7,73.41772151898735,Madhya Pradesh,Niwari,-0.725,3.975,2.5250000000000004,2.6,10.5,82.59493670886076,100.0,Safe,Safe,STABLE,RECOVERY_EXPECTED
Madhya Pradesh_25.2683_80.1944,2024,7.8,47.32142857142857,Madhya Pradesh,Chhatarpur,0.22222222222222238,8.022222222222222,8.466666666666667,1.9,13.1,45.337301587301596,41.36904761904761,Stressed,Stressed,STABLE,STABLE
Odisha_20.5136_86.4856,2024,1.7,40.000000000000014,Odisha,Kendrapara,-0.04444444444444446,1.6555555555555554,1.5666666666666667,1.1,2.1,44.444444444444464,53.33333333333334,Stressed,Watch,STABLE,STABLE
Madhya Pradesh_25.3494_78.6411,2024,6.5,79.54545454545455,Madhya Pradesh,Niwari,-0.16666666666666669,6.333333333333333,6.0,5.6,10.0,83.33333333333334,90.9090909090909,Safe,Safe,STABLE,STABLE
Gujarat_21.9469_69.6858,2024,7.7,78.35820895522387,Gujarat,Porbandar,-1.3125,6.3875,3.7625,4.8,18.2,88.15298507462687,100.0,Safe,Safe,STABLE,RECOVERY_EXPECTED
Gujarat_21.9297_69.4919,2024,4.8,90.625,Gujarat,Devbhumi Dwarka,0.04444444444444424,4.844444444444444,4.933333333333333,4.2,10.6,89.93055555555556,88.54166666666667,Safe,Safe,STABLE,STABLE
Madhya Pradesh_25.3458_78.8,2024,3.6,98.6013986013986,Madhya Pradesh,Niwari,-0.6777777777777777,2.9222222222222225,1.5666666666666669,3.4,17.7,100.0,100.0,Safe,Safe,STABLE,STABLE
Gujarat_21.9167_69.6,2024,6.2,100.0,Gujarat,Porbandar,-0.5333333333333333,5.666666666666667,4.6,6.2,15.8,100.0,100.0,Safe,Safe,STABLE,STABLE
Gujarat_21.925_73.4917,2024,14.7,50.00000000000002,Gujarat,Narmada,-0.4000000000000001,14.299999999999999,13.5,11.9,17.5,57.14285714285716,71.42857142857144,Watch,Watch,STABLE,RECOVERY_EXPECTED
Gujarat_21.917_71.217,2024,16.6,0.0,Gujarat,Amreli,0.20000000000000018,16.8,17.200000000000003,5.1,16.6,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Madhya Pradesh_24.4314_75.6847,2024,7.0,8.823529411764696,Madhya Pradesh,Mandsaur,0.08888888888888882,7.088888888888889,7.266666666666667,3.9,7.3,6.209150326797386,0.9803921568627416,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Odisha_20.7792_85.725,2024,7.4,19.999999999999986,Odisha,Dhenkanal,0.01111111111111117,7.411111111111111,7.433333333333334,5.0,8.0,19.62962962962962,18.88888888888888,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Odisha_20.7764_84.2822,2024,3.9,5.263157894736848,Odisha,Boudh,0.21249999999999997,4.1125,4.5375,2.1,4.0,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Odisha_20.775_86.0606,2024,4.3,49.23076923076923,Odisha,Jajapur,-0.4,3.9,3.0999999999999996,1.0,7.5,55.38461538461539,67.6923076923077,Watch,Watch,STABLE,RECOVERY_EXPECTED
Haryana_28.7806_76.3667,2024,2.4,0.0,Haryana,Charki Dadri,0.020000000000000018,2.42,2.46,1.5,2.4,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Haryana_28.7722_76.9125,2024,0.5,55.55555555555556,Haryana,Jhajjar,-6.938893903907228e-18,0.5,0.5,0.1,1.0,55.55555555555556,55.55555555555556,Watch,Watch,STABLE,STABLE
Haryana_28.7667_75.7083,2024,20.0,0.0,Haryana,Bhiwani,0.19999999999999987,20.2,20.6,18.8,20.0,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Madhya Pradesh_24.4383_77.3783,2024,4.4,38.70967741935482,Madhya Pradesh,Guna,-0.09999999999999994,4.300000000000001,4.1000000000000005,2.5,5.6,41.935483870967715,48.38709677419353,Stressed,Stressed,STABLE,STABLE
Madhya Pradesh_24.4322_82.0986,2024,12.5,0.0,Madhya Pradesh,Sidhi,0.11250000000000004,12.6125,12.8375,6.7,12.5,0.0,0.0,Critical,Critical,FUTURE_CRITICAL,FUTURE_CRITICAL
Tamil Nadu_13.1056_80.2814,2024,3.4,83.82352941176471,Tamil Nadu,Chennai,-0.33333333333333337,3.0666666666666664,2.4,2.3,9.1,88.72549019607843,98.52941176470587,Safe,Safe,STABLE,STABLE
Tamil Nadu_13.0833_80.2708,2024,0.5,100.0,Tamil Nadu,Chennai,-0.10000000000000003,0.39999999999999997,0.1999999999999999,0.5,6.0,100.0,100.0,Safe,Safe,STABLE,STABLE
Haryana_28.7667_75.5333,2024,27.1,42.85714285714282,Haryana,Bhiwani,0.05555555555555553,27.15555555555556,27.26666666666667,25.5,28.3,40.87301587301578,36.90476190476183,Stressed,Stressed,STABLE,STABLE
Haryana_28.7667_75.5292,2024,27.3,44.444444444444464,Haryana,Bhiwani,0.08571428571428592,27.385714285714286,27.557142857142857,26.3,28.1,39.68253968253972,30.15873015873024,Stressed,Stressed,STABLE,STABLE
Haryana_28.7569_76.2542,2024,2.8,47.36842105263159,Haryana,Bhiwani,-0.0666666666666667,2.733333333333333,2.5999999999999996,1.8,3.7,50.877192982456165,57.89473684210529,Watch,Watch,STABLE,STABLE
